user_id,timestamp,domain,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,is_fraud,extra_column
+1-856-369-8433x82209,2025-02-02 13:36:41,gomez.com,150.218.163.79,14947,TCP,1011,171,2242,False,True,
001-275-568-2982x556,2025-04-06 22:31:08,sweeney.org,34.167.93.69,50950,UDP,1678,4962,736,False,True,
4004317481,2025-01-19 03:42:28,mueller.com,121.229.129.86,19166,TCP,1498,1848,139,False,,
(392)296-4640x966,2025-02-28 14:32:31,hernandez.com,45.161.115.143,21089,TCP,888,3848,2254,True,,
509.657.4379,2025-03-29 11:36:17,banks.biz,164.62.8.16,44488,UDP,2226,1866,1297,True,,
(395)767-8579x224,2025-01-08 16:18:42,jenkins-stewart.biz,174.179.50.122,32215,UDP,115,3951,3738,True,,
+1-794-997-8341x7724,2025-03-26 05:44:01,snow.info,32.173.244.73,48369,UDP,3425,1620,4664,True,,
(981)581-1963,2025-02-28 23:43:41,schneider.com,174.43.116.226,22789,UDP,1633,3170,3394,False,False,
255.461.1162x141,2025-02-20 20:35:55,johnson.info,171.140.180.41,48877,UDP,2903,3060,3682,False,,
637-609-3195x40297,2025-02-02 15:18:45,perez-ellis.org,39.55.203.239,47010,UDP,2252,4489,2098,False,False,
714.906.3599,2025-04-01 16:09:30,foster-diaz.net,30.44.149.67,48403,UDP,2466,1686,2735,True,,
001-216-982-0182x099,2025-01-02 20:20:01,kent.info,124.114.119.165,65321,UDP,374,3439,2813,True,True,
+1-738-918-3459x54223,2025-03-28 23:31:16,garner.com,110.94.2.38,52234,TCP,2186,4570,3587,True,True,
496-200-4740x81801,2025-02-19 17:43:35,mcintyre.com,83.230.158.228,58091,TCP,1024,2812,4494,True,True,
001-807-354-2737,2025-02-05 23:02:42,miller.com,93.119.250.173,16921,TCP,3029,702,4071,False,,
001-614-447-4179x563,2025-03-29 06:37:29,wilson.com,78.38.227.219,16600,UDP,1289,2488,4411,True,,
(887)477-5220x9813,2025-01-10 18:44:08,esparza-sanders.biz,213.41.135.24,42957,UDP,3276,2590,178,True,False,
910.252.7470x03576,2025-03-15 15:36:05,lopez.info,173.14.13.195,32072,UDP,2249,1833,4712,True,True,
(236)854-7975x33391,2025-01-03 15:40:38,harvey.info,30.116.47.19,21779,TCP,2653,3401,3159,False,False,
227-997-5787x708,2025-04-09 07:13:26,harris.info,195.46.53.31,54662,UDP,679,3455,4449,False,True,
796.642.2942,2025-04-27 08:50:18,white.com,57.185.184.11,16920,UDP,1200,2404,1072,True,,
+1-544-853-8764x8688,2025-01-06 02:58:09,reid.net,144.37.24.196,62203,UDP,3182,3233,379,True,False,
822.705.5609x52192,2025-01-26 11:15:46,maxwell.net,36.30.188.187,47928,UDP,2495,880,4699,False,True,
(422)705-3607x360,2025-03-23 17:23:30,fletcher.com,74.71.191.8,31009,TCP,600,4964,2815,True,False,
604-298-7816,2025-04-16 18:26:51,coleman-mckinney.biz,172.51.46.190,35351,UDP,1292,821,577,True,True,
297-643-0371x40587,2025-04-06 22:08:37,mitchell.com,222.193.43.179,22846,TCP,2836,154,425,False,,
(405)712-3650x697,2025-03-14 06:24:25,hodge-jensen.com,172.64.134.213,36344,TCP,334,1850,3353,False,,
001-530-236-5065x72059,2025-02-26 19:32:46,king.net,60.227.141.70,14451,TCP,1729,2857,586,False,True,
+1-973-451-9990x11607,2025-01-16 17:03:50,taylor-baker.com,26.251.158.42,51246,TCP,2518,2021,3316,True,True,
001-425-680-0497x607,2025-01-02 10:45:10,rojas.net,36.178.167.249,25494,UDP,2913,637,815,False,True,
566-771-7253x30557,2025-03-29 04:55:44,williams.com,113.115.167.138,63349,UDP,2957,2540,2704,False,True,
621.534.4921,2025-01-20 13:16:21,sanchez-washington.com,197.122.64.230,64156,TCP,1135,4600,3421,True,False,
(909)482-7611x9689,2025-02-20 18:32:49,brown-garcia.net,150.210.52.16,5560,UDP,3153,2761,329,False,False,
001-894-492-8098,2025-04-14 03:17:54,george-bruce.biz,139.31.147.72,48229,UDP,1747,2572,201,True,False,
(384)930-3030,2025-01-02 21:45:05,rogers.com,195.114.16.188,12435,UDP,2577,3957,4010,False,False,
328-530-2477,2025-04-18 15:25:01,benson-hampton.com,139.6.24.83,42247,UDP,2682,1522,820,False,True,
(652)333-0597,2025-04-23 00:38:42,santos-thomas.biz,1.180.83.69,24665,TCP,543,475,4319,False,False,
+1-801-467-5095,2025-04-18 01:45:45,wolfe.com,136.162.147.86,51687,UDP,2980,3657,4222,False,True,
8989731823,2025-02-16 08:53:21,collins.com,66.220.191.83,44177,TCP,3320,3506,631,False,True,
001-742-602-0956x202,2025-04-16 13:35:23,kelly.com,130.137.80.9,15859,UDP,2053,4059,2218,False,True,
758.450.7015x4031,2025-03-16 12:35:25,miller.org,188.15.95.10,5759,UDP,1783,169,484,True,False,
(968)290-0986x806,2025-03-05 03:56:50,mccarthy-fitzgerald.net,19.108.37.239,51886,TCP,2921,1464,177,False,,
978-206-6782,2025-02-19 06:15:09,rodriguez.com,15.241.16.229,18434,UDP,1682,565,3433,False,False,
001-639-874-6910,2025-03-16 15:42:11,delgado-barrett.com,195.62.179.195,41370,UDP,2031,4862,380,True,True,
001-755-938-6803,2025-03-04 01:12:20,stark.com,93.227.126.202,43342,TCP,3118,2032,3724,True,False,
447-376-8301x9921,2025-03-04 20:58:49,coffey.com,216.106.104.100,33193,UDP,88,1718,771,True,,
(497)662-5836,2025-04-19 07:55:54,tate.info,64.62.161.211,17231,TCP,1750,183,3130,True,,
001-995-700-2269x573,2025-04-15 03:08:00,moore.com,182.113.72.43,51352,UDP,3111,3817,748,False,False,
+1-533-804-7664x2151,2025-02-25 22:18:24,spears-campbell.info,181.84.66.232,10992,TCP,3529,303,4460,False,True,
9042999263,2025-02-24 01:11:32,munoz-wright.com,223.221.63.102,8788,UDP,2250,4716,1077,False,False,
668.406.3826x4885,2025-01-03 22:00:38,young-shepard.org,173.22.23.198,23524,UDP,2409,2197,1720,False,False,
5574845339,2025-01-21 22:27:53,cole.com,24.101.29.86,24544,TCP,2490,2543,4873,True,False,
(498)576-7094x494,2025-04-22 13:20:29,mahoney-mitchell.com,200.174.186.218,37801,TCP,2665,2343,351,True,,
(332)506-1620,2025-04-24 02:01:52,lee.com,221.128.245.77,44605,TCP,1583,3709,2867,True,True,
(966)884-5240,2025-02-11 13:34:00,johnson-huynh.com,98.204.46.95,8757,TCP,100,2340,3530,False,True,
946-829-0901x31816,2025-03-23 19:25:57,randall.com,19.204.230.224,62513,TCP,2679,3653,4523,True,False,
5102455007,2025-01-16 20:15:54,alexander-garcia.com,38.87.196.210,50845,UDP,573,1453,3919,False,,
624.222.9759x127,2025-02-09 07:14:15,dickson.com,200.131.153.132,12160,UDP,982,535,4295,True,True,
436-666-6418x155,2025-02-10 20:13:11,jackson.com,133.177.206.81,40913,TCP,2204,470,2630,False,,
001-558-614-1708x6936,2025-03-18 19:37:06,kim.com,63.4.92.191,41466,UDP,1812,2134,2798,True,False,
827.975.9018x24070,2025-01-24 21:19:37,boyd.com,151.40.14.223,41371,UDP,1461,3675,2277,True,False,
965-885-1026x426,2025-02-19 05:15:10,smith.com,52.16.127.246,61599,TCP,1953,2752,1078,True,,
911.354.9680x075,2025-03-15 20:35:59,davis.info,104.165.145.249,15770,UDP,707,4739,1282,False,,
001-876-211-2343,2025-01-18 01:08:10,stout-huber.com,140.113.114.45,5600,TCP,2546,2379,713,True,,
001-660-524-1304x1252,2025-01-03 05:54:39,williams-carter.com,76.118.233.79,33227,UDP,3018,4111,909,False,,
845.305.1403,2025-03-21 23:45:52,wolf.com,24.146.1.206,45591,UDP,1639,4499,2626,False,True,
833.638.9712,2025-04-17 11:08:41,salas.com,53.184.173.131,8862,TCP,2995,1660,818,False,,
601.964.0258x3028,2025-04-10 23:10:01,vaughn.com,217.141.59.136,65030,TCP,3155,3598,4058,False,,
591.821.6586x3403,2025-04-07 07:24:55,castro-sanchez.com,109.94.31.216,33602,UDP,1529,3664,1349,True,False,
343.423.9534x8483,2025-01-04 17:41:13,williams.com,132.131.240.146,17867,TCP,1930,600,2490,True,,
001-669-961-0581x668,2025-02-01 12:21:29,taylor.net,205.18.136.251,31267,TCP,1966,2181,3674,False,,
432.619.9225,2025-04-04 14:01:56,church.com,97.97.69.107,12668,UDP,2086,230,1741,False,False,
(907)784-4679,2025-04-24 04:28:50,rogers.com,59.173.226.160,31644,UDP,2215,3357,635,False,False,
510-225-1639,2025-03-13 19:47:45,hamilton-clark.info,200.141.13.180,31705,UDP,551,3203,3412,False,,
365-986-1727x891,2025-04-19 23:20:54,lewis.com,47.47.113.33,7087,UDP,985,3238,2456,True,False,
6845702446,2025-01-14 16:33:27,fisher-smith.com,128.132.99.245,36040,TCP,1639,1971,1340,True,,
001-652-613-3190x09108,2025-02-13 05:36:04,hall-evans.net,170.36.242.53,40402,UDP,3552,3909,1926,True,False,
(559)352-2932,2025-04-12 22:07:33,gregory.net,89.6.43.136,18845,UDP,413,3260,3402,True,True,
+1-541-350-1857x652,2025-04-23 20:56:02,randolph.com,145.133.180.81,57606,UDP,3180,2990,2507,False,False,
546-462-0580x353,2025-03-26 05:32:15,rivers.com,165.41.22.228,25765,UDP,3424,3477,1005,True,True,
001-906-418-9859x917,2025-03-06 11:38:00,rich.biz,21.229.159.203,57254,UDP,1862,4029,1553,True,False,
+1-705-584-8490x9250,2025-01-20 14:48:21,greene-alexander.com,196.245.203.173,5566,UDP,1415,3034,2293,True,True,
367-374-8708,2025-03-01 20:57:35,grant-solis.com,167.119.203.189,46333,TCP,3401,855,4618,True,False,
(806)878-8066,2025-03-25 00:33:31,davis.biz,97.246.219.52,61623,UDP,2374,148,469,False,False,
+1-762-706-3632x2566,2025-02-19 02:21:05,torres.com,90.73.253.41,61475,TCP,216,4570,3475,False,True,
346.656.5959,2025-04-28 15:02:25,jones.com,133.159.79.75,1185,UDP,709,3529,1040,False,False,
(542)994-9772x4480,2025-04-10 09:48:27,lewis.net,90.163.80.89,57167,UDP,3414,4398,2591,True,,
+1-343-993-7095x2017,2025-03-05 22:21:21,sharp.com,197.63.235.213,41127,TCP,1950,2800,3703,False,False,
5576491025,2025-03-03 04:53:02,grant-russell.net,49.238.87.215,1814,UDP,2760,2043,1822,True,False,
4174667903,2025-01-14 18:21:29,flynn.com,222.137.203.39,54884,UDP,1731,2233,1003,True,,
298-695-2632x70170,2025-04-07 00:40:29,abbott.org,8.53.233.152,40783,UDP,294,2268,2506,True,,
803.780.7234,2025-03-13 16:42:02,singleton.com,210.153.141.65,56672,UDP,2515,4971,4996,True,,
781-873-7094x33916,2025-01-05 12:34:29,collins.info,171.37.71.150,33412,UDP,1777,2227,4339,False,,
+1-338-493-2433x07027,2025-04-08 00:56:36,garza-allen.com,11.116.254.219,23162,UDP,293,4532,3571,False,False,
(765)618-2952x87675,2025-03-13 17:55:40,mcgee.com,4.59.226.127,34791,UDP,607,1153,722,True,True,
+1-675-340-0482,2025-03-24 02:05:18,richards.org,67.166.22.144,2477,UDP,246,4797,1126,True,False,
274.466.9810,2025-01-19 02:14:28,cain.info,43.247.203.52,47440,TCP,220,530,167,False,True,
851-292-5332x93143,2025-03-31 17:41:58,stevens.com,147.21.182.210,12101,UDP,512,2600,1512,True,False,
(450)714-2329x05345,2025-04-17 18:29:19,barnes-dorsey.biz,124.191.165.123,12969,TCP,3504,382,3823,True,,
281.788.6383x8941,2025-01-20 06:39:57,gallagher.com,124.6.11.178,3676,TCP,1491,4175,4110,False,False,
280-783-5634,2025-01-01 10:37:05,robertson.com,19.107.77.197,40001,UDP,2343,2807,4672,True,False,
343-509-0372x26199,2025-03-17 12:05:45,wong.com,207.186.112.29,10670,TCP,424,2498,4687,True,,
552.591.6288x814,2025-01-19 12:10:33,smith.com,65.71.49.234,29949,UDP,3291,254,863,False,False,
001-773-339-3566x094,2025-02-03 07:59:41,walton-hill.com,185.5.94.189,4704,UDP,1225,2614,2105,True,,
501.246.5671,2025-03-27 17:06:33,ayala-james.com,214.187.114.237,28615,UDP,907,923,3121,False,True,
+1-335-722-1278x37254,2025-03-28 06:25:22,brown-martinez.org,179.215.244.22,29516,UDP,915,2841,1297,False,,
001-667-314-5959x846,2025-03-12 23:33:35,lee.info,67.49.9.249,20822,TCP,30,4194,1597,True,,
+1-232-220-1822x11293,2025-01-19 03:08:47,young-morgan.biz,95.196.200.185,24047,UDP,2683,554,2296,False,True,
229-513-1107x54597,2025-01-07 12:55:07,moore.info,12.81.202.97,51215,UDP,2086,4381,4676,True,,
450.720.5374,2025-02-22 12:18:56,jones.com,38.253.152.246,18082,TCP,2933,1335,4225,True,True,
884-246-5261,2025-04-16 19:02:03,jones.biz,58.24.232.19,62475,UDP,1150,1650,3402,False,,
986-620-6232x7866,2025-02-19 21:58:53,sharp.org,214.134.85.158,11402,UDP,687,3530,3871,False,,
001-423-606-9120x3042,2025-02-24 02:44:41,lopez.info,192.47.59.22,59423,UDP,348,2880,2198,True,True,
523-382-7236x8302,2025-03-23 12:41:03,bass.net,211.108.252.25,55480,UDP,1306,539,2980,False,,
954.616.3678x9914,2025-02-03 20:59:18,murphy-burton.com,83.244.206.163,10123,TCP,294,1622,960,True,False,
596.221.6297x6299,2025-04-21 03:54:43,keith.info,47.136.28.133,39532,UDP,3355,4359,4245,True,True,
397.302.3439,2025-02-21 07:55:39,brooks.org,26.149.78.141,62228,TCP,3490,4755,925,True,False,
+1-981-956-0882,2025-01-15 05:18:17,walters.org,4.241.222.189,35794,TCP,631,1206,2755,False,True,
001-977-467-6483x714,2025-04-13 18:56:15,garza.net,190.77.160.162,63017,TCP,1826,205,316,True,True,
+1-614-381-9348,2025-03-22 09:45:01,sellers-chandler.org,140.107.21.110,35996,UDP,687,703,3756,True,False,
562.870.8642x788,2025-01-14 11:13:49,cook.com,10.91.80.235,48684,UDP,1754,2311,4034,True,False,
(960)803-1949,2025-01-28 14:00:36,taylor.com,108.37.158.65,24642,TCP,2420,1010,4465,True,False,
968-569-9424,2025-04-23 03:07:36,barrera.info,7.136.192.115,45063,UDP,2778,4248,2766,False,,
(208)370-1759,2025-03-03 20:56:09,padilla.com,75.195.252.104,17617,TCP,2282,4296,3115,False,False,
2856596460,2025-01-27 12:42:27,perry.biz,86.64.76.7,47249,UDP,603,3434,2489,True,,
435-741-4316x069,2025-02-04 06:28:37,rubio-moore.com,131.16.23.82,2836,TCP,592,508,946,False,False,
5747243906,2025-03-17 09:21:32,erickson.com,14.242.77.64,57003,TCP,3420,3890,1654,True,False,
(438)847-5549x15492,2025-04-29 04:24:23,johnson.info,184.254.205.112,12629,UDP,2383,2892,2561,True,True,
+1-203-284-8268,2025-03-16 19:29:35,duran.com,203.138.162.146,7886,UDP,655,4295,2696,True,False,
(410)826-6527x05230,2025-04-28 00:35:45,bailey.com,35.221.90.208,13435,TCP,263,2843,3844,True,True,
312-806-2902x542,2025-01-07 03:00:09,davidson.com,168.227.11.31,5140,TCP,1844,1152,4280,False,,
490-224-6240,2025-01-08 02:25:18,murphy-warren.com,159.199.251.0,11229,UDP,437,1404,993,False,,
646.520.0071,2025-01-03 11:22:41,reeves.info,158.211.162.128,53026,TCP,595,1268,1969,False,False,
296-594-1334,2025-02-02 15:57:27,campbell-woods.com,137.37.112.205,54861,TCP,339,4843,3044,True,False,
9536923796,2025-02-19 15:16:56,pollard-chen.com,61.233.81.89,19321,UDP,3497,429,468,True,False,
001-246-784-5879,2025-03-20 00:05:03,perry-stewart.com,175.138.134.159,38771,UDP,1569,2521,2164,False,False,
4759371087,2025-03-16 14:39:21,hodge-johnson.com,76.224.15.129,9522,UDP,1481,1495,3678,True,False,
+1-252-387-3873,2025-02-28 21:11:18,fisher.com,137.238.16.222,61546,UDP,690,4837,2680,True,True,
(380)207-7680,2025-04-08 17:13:28,hobbs-adams.net,163.60.17.35,20559,UDP,2916,3616,3836,False,False,
959.790.7990,2025-03-17 15:13:58,gross.biz,162.230.247.87,54619,TCP,1871,3352,4713,False,False,
001-730-306-6036x94308,2025-03-12 20:18:10,peterson-peterson.biz,42.120.246.128,35689,UDP,2130,765,2255,True,False,
(337)872-6281x51758,2025-03-13 16:04:59,strickland.biz,71.47.112.61,3037,UDP,2163,1825,1048,True,,
453-464-9486,2025-01-15 13:29:17,king.com,151.31.249.181,1553,TCP,2784,4517,1496,False,True,
001-635-535-1526x7982,2025-04-19 09:12:29,buchanan.com,151.178.119.101,3703,TCP,1291,4515,1037,False,,
001-801-846-0881,2025-02-06 17:35:37,wells.com,174.219.1.250,62091,TCP,743,3320,2653,True,False,
001-932-609-4382x83582,2025-03-02 17:19:28,stokes-bennett.info,56.249.21.139,31173,TCP,1076,4273,4795,False,True,
651-855-2504,2025-01-03 13:21:48,lucas.com,213.119.236.233,60347,TCP,881,2236,1489,False,False,
+1-895-988-3445x833,2025-03-02 12:54:36,smith-logan.com,141.194.151.227,26012,TCP,1122,1739,2529,True,False,
001-860-892-6064x32713,2025-02-21 02:06:51,carpenter.biz,146.183.79.67,12625,UDP,3293,366,1808,False,True,
474-214-1228x070,2025-01-10 23:02:31,clark-palmer.net,116.233.162.52,27524,TCP,1902,3356,1371,False,False,
(370)770-0216,2025-03-15 03:27:55,riley.com,125.199.124.239,9346,UDP,1313,701,4933,True,,
484.545.0032x3272,2025-02-12 09:53:57,tucker.biz,89.29.92.12,50252,UDP,2635,3628,2456,False,True,
7632540682,2025-03-16 03:46:03,ortiz-fisher.org,133.145.221.191,8977,UDP,265,293,277,True,True,
001-649-314-9929x34769,2025-02-19 05:43:15,english.biz,31.177.60.14,30259,TCP,2824,1291,3194,True,True,
+1-623-544-6705,2025-02-01 00:09:47,bernard-warner.org,53.133.128.129,20544,UDP,623,4606,148,True,False,
296.283.8918,2025-04-06 09:33:31,francis.org,132.182.170.83,20323,UDP,3127,2430,3375,True,,
296-754-1660x307,2025-01-28 05:23:02,foster.com,104.212.204.55,12500,UDP,3462,2306,3492,True,False,
001-568-891-0792,2025-03-06 12:11:54,levine.net,163.25.215.211,64522,UDP,1203,364,198,True,True,
798.855.8304,2025-04-26 19:19:50,george.org,57.24.194.184,30606,TCP,1141,3580,3159,True,,
(244)496-6163,2025-03-02 10:13:42,hart.com,128.207.111.96,4423,TCP,1358,4504,2983,False,True,
001-416-923-3427x548,2025-01-26 15:51:46,davis-guzman.info,62.168.102.219,21916,TCP,791,3149,2586,True,False,
542.806.4163x4307,2025-03-08 13:23:54,garcia.biz,66.168.53.161,29646,TCP,740,791,2348,False,False,
236.788.1617x918,2025-01-27 02:53:59,hill.com,12.96.44.16,43675,TCP,2767,3071,3489,False,False,
(720)464-7722x898,2025-03-04 09:56:48,smith.biz,192.168.140.190,17451,TCP,2743,3522,2810,False,,
3889881292,2025-02-28 00:56:14,gallagher-chapman.com,71.98.145.27,1282,UDP,3061,3230,3330,True,,
001-763-750-2581x87753,2025-02-09 16:39:30,nash-smith.com,43.232.208.105,27394,TCP,562,376,1792,True,,
(789)959-4954x189,2025-04-03 12:32:55,watson.com,125.14.21.148,32439,UDP,534,646,3173,True,False,
4768702832,2025-01-02 23:25:25,terrell-smith.com,20.230.101.245,42271,TCP,2525,519,1481,False,True,
565-313-6618,2025-01-16 18:58:10,nguyen.org,67.203.52.104,40988,UDP,400,3325,174,False,True,
+1-556-350-3013x087,2025-03-14 01:42:47,fischer.net,215.100.74.179,6140,UDP,2158,1474,1395,False,True,
+1-359-667-7803x6965,2025-01-20 21:19:06,salazar.info,80.180.123.158,52121,UDP,2161,2693,1108,True,,
6068072729,2025-04-17 03:48:10,maxwell-perez.org,128.171.26.90,54808,TCP,191,148,2138,False,,
252-259-1831,2025-01-29 05:46:23,pittman-smith.com,163.65.251.89,63814,UDP,945,2696,2834,True,True,
4854938631,2025-04-09 18:10:38,morris-mcmahon.com,31.88.37.243,8794,TCP,3009,3360,3999,False,False,
994.624.6956x03196,2025-03-03 22:51:39,smith-walton.com,97.154.120.63,64883,UDP,745,890,4531,True,False,
484.852.5715,2025-04-22 18:17:22,barnett.net,61.23.68.4,6339,UDP,2048,213,2293,False,,
8736843892,2025-03-24 20:12:42,serrano-ellis.com,201.125.28.158,11628,UDP,2778,744,2195,False,True,
208-446-7928,2025-02-09 19:00:08,edwards-price.com,87.118.28.109,13613,TCP,2648,3102,1120,True,,
956.683.9591,2025-04-26 23:47:39,bailey.com,26.17.193.33,27118,UDP,461,1651,1200,False,True,
(332)562-8589x17530,2025-01-16 04:28:33,franklin-todd.com,90.77.172.57,11354,TCP,1753,743,434,True,True,
(590)779-3136x438,2025-03-08 00:40:41,jackson.info,36.253.254.212,23899,UDP,39,3636,945,False,True,
940-500-5966x1524,2025-02-05 06:48:01,robinson.com,164.157.53.121,31380,TCP,3094,2646,2481,True,True,
(390)947-7761,2025-04-27 02:44:30,brandt-bowen.com,140.149.184.191,10011,UDP,625,2393,2312,False,True,
467.693.3126,2025-02-21 23:26:56,anderson-walker.com,192.26.76.165,47665,TCP,199,633,472,False,False,
857-376-3881x0739,2025-02-15 04:13:07,bernard-hughes.com,150.104.142.23,25475,TCP,2835,2963,335,True,True,
3662161604,2025-01-04 03:44:30,vasquez-rodriguez.org,63.219.213.7,19940,UDP,909,2334,2122,False,False,
316-427-9190x3818,2025-04-24 05:31:26,mckinney.com,108.199.177.210,3368,UDP,3101,2731,3007,False,True,
+1-370-595-8032x9925,2025-01-25 14:22:25,young-dean.com,89.204.166.148,32051,UDP,1333,3414,2580,False,,
+1-240-211-1967x682,2025-01-04 05:02:56,lopez.biz,23.250.197.117,62086,UDP,2934,777,1966,True,,
+1-751-842-2300x16643,2025-03-17 11:58:46,wade.com,162.81.246.213,13775,UDP,3458,868,3542,False,True,
827-370-6799x4772,2025-02-19 02:55:20,stephens.com,38.76.120.131,64770,TCP,3419,2427,2552,False,True,
(772)281-8888,2025-04-01 12:25:31,davis.net,209.75.252.128,46086,UDP,727,4596,1974,True,False,
640.868.2539,2025-03-06 06:13:36,edwards.com,215.21.25.71,61146,UDP,2924,965,936,False,,
9718760730,2025-01-13 13:47:47,miller.com,56.64.0.25,10681,UDP,2621,2840,955,True,True,
001-287-777-1155x487,2025-03-07 00:05:02,wiley.com,214.16.66.23,42624,UDP,1266,1350,2160,True,,
421-228-1093,2025-04-16 04:39:56,owen.com,113.237.209.175,29090,TCP,781,521,1618,False,False,
9602952158,2025-01-06 08:10:42,kelly.net,53.1.74.38,32951,TCP,6,4934,3661,False,True,
927.609.2668x237,2025-03-08 12:13:48,fuller.com,93.189.141.83,30415,TCP,605,4486,2730,True,,
457-764-5126x4355,2025-01-23 06:21:04,glass.com,108.194.73.4,52529,UDP,3012,1628,3208,True,False,
841.277.4144,2025-02-14 21:10:07,waters.com,23.167.196.42,22412,UDP,424,2139,1844,False,True,
(727)749-6698,2025-01-17 03:48:18,cooper-adkins.com,86.198.80.70,7657,TCP,560,869,4201,False,True,
+1-649-344-5485x982,2025-04-23 03:41:21,garcia.com,174.180.28.228,56412,TCP,1226,2064,4950,True,,
(213)908-6276,2025-04-14 14:50:08,kirby.com,145.155.115.103,56200,TCP,473,1312,3508,False,True,
(400)543-7544,2025-03-10 08:37:57,morales.com,165.221.9.160,50243,TCP,2444,2036,1630,False,False,
801.493.7319x00101,2025-04-07 04:21:27,huang.info,188.20.196.37,59154,UDP,216,4587,120,True,False,
(763)967-6103x96714,2025-03-30 19:49:26,taylor.com,179.247.120.24,31670,TCP,2029,3431,2193,True,False,
(747)558-3271x72129,2025-03-13 21:19:13,villarreal-newman.org,20.225.233.176,51170,TCP,1248,1517,206,False,,
(997)893-9949,2025-03-26 00:30:39,dillon-nelson.info,76.12.133.135,51145,TCP,2283,1533,3258,True,,
355-344-2480x36904,2025-04-27 14:43:52,green.com,121.32.11.56,34546,UDP,3349,3880,2269,True,False,
469.711.1983x555,2025-02-09 11:39:01,klein-lawson.com,137.243.143.132,60950,TCP,1666,4109,1515,False,,
679.758.4919,2025-02-17 23:21:53,krause.com,193.6.86.131,12996,TCP,2564,4060,1431,True,,
