event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud,extra_column
8ac88829-2fab-4124-802a-e5c95418394a,459-297-7882,nor,manager,True,LTE,2025-03-10 03:48:02,"71.96060577702937,165.98703287778005",reboot,False,
962c7395-758f-487e-85c2-4c246b02b867,4325129599,majority,room,True,WiFi,2025-01-01 13:10:09,"64.5694049010553,149.4883169346441",SIM switch,True,
515d0529-6aca-4513-8c60-cbf6ffdf75e5,3585130594,rate,up,True,WiFi,2025-01-15 02:04:28,"34.55105015544521,-107.18260534046065",reboot,False,
a513f4d7-157c-427c-9379-4283123d2a8f,3969251771,industry,seven,True,WiFi,2025-02-20 17:01:22,"-34.76816840994728,110.52847081113924",SIM switch,,
55f465ba-2c65-4f03-9854-856d92c6c995,701.602.4022x6094,physical,explain,False,LTE,2025-04-12 03:04:36,"-14.428618338885414,-16.54439360733096",SIM switch,True,
35b1658a-8374-4947-8e02-e958153a24b7,(784)888-7343,she,agent,False,WiFi,2025-02-27 22:17:46,"76.08406153355324,130.72797269429196",reboot,False,
c7c431a6-ec1b-413b-8a7b-a3f4f7f9884e,413-541-2562x64975,movie,wife,False,LTE,2025-03-21 20:40:17,"-61.585004900928624,-144.66259836208914",SIM switch,,
ccd66d2c-8b71-436f-84df-3ff81a9daf44,(690)717-8852x816,west,near,False,LTE,2025-04-29 05:57:14,"79.71723501197445,111.72958736828372",reboot,,
b285bcd3-b321-4168-bb76-5f4a370f2036,229.464.6222,enough,character,True,WiFi,2025-04-19 01:00:15,"14.307311971633396,-78.07885130524625",SIM switch,False,
04c1f030-2234-4ee8-b452-6d6332fa65d6,+1-299-956-2495x00439,ability,she,True,LTE,2025-02-18 01:57:41,"-50.09229914393511,-82.96169977662838",SIM switch,False,
3d8fca6f-8af1-46ca-b5e3-b31892f60208,001-976-290-7876x0971,themselves,vote,False,WiFi,2025-01-07 01:49:49,"86.28168157415041,9.349052909649231",SIM switch,,
31fbb196-2b20-4460-ad8f-5569b5b3d597,(390)436-6432x23828,but,idea,True,LTE,2025-04-24 00:18:31,"-80.08331940857805,3.7575375194105334",reboot,True,
4f7f099b-7980-4f67-beeb-c6eab4da4821,(742)566-9694x2666,treat,like,False,LTE,2025-04-17 20:38:37,"-52.72751957099933,174.9025231808401",SIM switch,True,
b874bfdf-59c0-489b-8dc4-f40861f6543a,866.358.6049,risk,upon,False,5G,2025-04-12 17:32:04,"-54.74184039410843,23.540537232200734",reboot,True,
66f07ada-3c46-4c60-8f52-fbb248b5aa56,658-648-7971,with,occur,True,LTE,2025-01-18 09:22:41,"36.14492948449313,108.04373799716734",SIM switch,False,
4d239fb0-c055-41d8-a807-3029e2b98384,+1-579-666-7806x73387,work,live,True,5G,2025-01-05 15:55:33,"-55.10614810858718,21.186172413932553",SIM switch,True,
b79df9c8-6421-4f48-8b1f-9da31535441d,426-373-1057x678,phone,remember,False,WiFi,2025-03-04 19:07:10,"-27.96185426068935,87.4483771129972",SIM switch,False,
cfce897a-4719-4ad7-8513-b12fd6335cb1,610-285-4991x1002,owner,make,False,5G,2025-04-13 08:52:45,"-49.5446578302346,-121.3253833893259",SIM switch,False,
d5580f2f-b2e8-42da-b1ab-67f61a62899d,(547)300-0857x627,dark,at,False,LTE,2025-01-25 13:40:04,"-4.3012345122102715,43.024453742622825",SIM switch,False,
56fa062a-1ff8-4fa1-b724-cdaf97706fa3,735-999-2959x35004,message,ever,False,WiFi,2025-03-07 01:08:02,"25.588765627306856,-81.27161844165445",SIM switch,False,
fb80cea9-db31-44de-9d67-6bbc6cb9426b,001-696-319-9224x318,there,necessary,False,5G,2025-03-25 06:34:45,"-27.97532359240425,-135.16419403523176",SIM switch,False,
efe443b0-2022-4cbd-a1f2-507a018c0316,5205948125,girl,arm,True,WiFi,2025-02-15 02:20:32,"-33.928054043536854,-175.50940285123627",SIM switch,True,
2bdf4962-9fa2-4a9f-8727-69a3792769e1,558-580-5141x33526,sound,indicate,False,LTE,2025-03-17 22:18:01,"38.648363703816074,171.5420569964217",SIM switch,True,
c049cd7c-7128-4e00-a038-c3a7ec4675d6,481-321-7052x841,black,foreign,False,LTE,2025-03-20 20:30:38,"-1.2079633924094964,-39.073785079679254",SIM switch,,
2ea5b71d-7f6c-4fc0-a32c-01625d69ee4e,935-834-6845x91953,surface,speak,True,5G,2025-03-24 21:35:56,"-77.98671670887138,-111.71310623146418",SIM switch,False,
e4395587-6beb-47fb-8a5f-391ccf31c80e,(359)874-2601x808,perhaps,herself,True,5G,2025-02-05 23:58:11,"-1.8938580681643913,-147.08665589646395",SIM switch,,
a7762769-005b-4eaa-8712-4fe355615fb4,659-438-7523x308,wear,property,True,5G,2025-04-23 07:38:35,"80.43042409754841,149.48643050059843",reboot,,
4b318f07-e0cd-4486-9f7d-82e28d327131,001-852-970-1352x477,identify,my,False,5G,2025-03-02 06:50:11,"77.8557899479153,64.41303527160719",SIM switch,True,
4cf09d71-c36f-4f49-a28b-843988f23b81,(615)585-2662x67534,without,add,False,WiFi,2025-01-23 03:31:38,"27.097961696367136,-38.42321862619224",reboot,True,
b987cc65-7091-4ad1-8eb3-b5c77f277bd8,(985)505-5498x62819,nothing,sister,True,LTE,2025-04-03 03:33:07,"-38.09759115362383,-68.17628919739403",reboot,False,
f749f09b-2517-42c5-addd-6e23d6a17c05,(677)211-8636,fish,design,True,WiFi,2025-01-17 07:54:40,"-49.36550217847548,26.360840672219553",SIM switch,,
e442655c-9419-4849-b858-6142fc39988b,+1-480-756-9242,prepare,hand,True,LTE,2025-04-01 22:17:36,"-21.702503977522042,103.6431465099518",reboot,True,
359faedb-2670-4989-8d32-b11aac251209,694-885-1695,whose,tend,True,WiFi,2025-02-16 03:29:33,"-87.71338852040941,-177.44309156886877",reboot,,
97d5d687-6395-4cc9-a217-68ee07f47baa,648.479.7330,kid,onto,False,WiFi,2025-04-19 22:22:34,"-54.87261103447354,-61.39534673519006",reboot,False,
84ebb2f5-a13e-401d-b2ad-209a7feb4da9,(981)392-9068x8610,prevent,traditional,False,WiFi,2025-01-13 12:16:43,"41.1707047684875,-176.54472955244603",reboot,True,
d1563bda-b9b3-4b6a-a315-114494009291,(491)722-7011,short,low,False,5G,2025-02-26 09:01:45,"45.4423064275326,-132.6212245900066",SIM switch,,
23cf8ae9-da21-49e5-910e-cfd03515d392,+1-626-533-8312x44369,after,peace,True,WiFi,2025-03-25 17:38:33,"-25.18780309574413,172.37250663027737",SIM switch,,
40776aba-2ca5-4aa9-a68f-4853384d78f0,(608)825-7294x46416,law,Congress,False,WiFi,2025-03-15 09:09:14,"43.78792593048243,-45.01661215371428",reboot,,
8a70d96f-e5dc-4078-b598-2ef80d3d306c,606-622-6803x97316,hundred,local,True,5G,2025-03-05 15:30:26,"-5.185727196778032,175.66905848928388",SIM switch,True,
7efdfd80-75d1-49ff-8cc0-dbb81557ad23,+1-865-662-0769,same,increase,True,5G,2025-04-10 01:29:31,"39.787837467152656,54.03314147183306",reboot,True,
eda141a0-d4fd-43e4-9b45-d939172211a2,+1-649-801-3193x5261,tough,set,False,LTE,2025-03-04 10:07:33,"-50.25679151509844,-11.701404201113604",reboot,,
3512c499-d02b-4326-9e11-4b8d84619fa1,464.704.3089,investment,goal,True,5G,2025-01-01 13:20:54,"-71.75551452617181,47.81293391570438",reboot,True,
a8d3b97f-7eb7-4956-900a-8389abed7498,(537)797-8358,bit,care,False,WiFi,2025-01-26 17:31:57,"-16.872689088997802,29.48986827743721",reboot,,
7dca205d-5624-41fc-8ed0-9d6ac8ceb335,+1-628-633-2293x7261,law,area,False,5G,2025-01-09 11:31:11,"33.41688533033947,139.82130669553834",reboot,False,
573da94b-f400-45e4-bd58-27ae9a50e329,886.573.7394x473,state,way,False,5G,2025-04-05 10:04:54,"-54.95379968175869,-21.163523300488947",SIM switch,True,
00b4ac8d-514a-4caf-b6aa-991ec5d6cd13,829-791-0071x59982,customer,call,True,WiFi,2025-04-15 19:40:30,"68.10618960211974,172.77998796453574",reboot,,
67d36b77-e925-4955-be50-3bab32777066,4316948621,store,save,False,LTE,2025-04-07 04:51:31,"-49.80033895528025,98.51243545792931",SIM switch,True,
d2c00484-f470-48af-aad4-416d31fdc85c,(291)369-5476x77203,painting,newspaper,True,WiFi,2025-04-26 16:08:13,"65.62137403856494,-61.38851634088661",SIM switch,False,
4f40572b-7125-4fd4-88b5-c98f284dfffa,686-477-3267,four,for,False,WiFi,2025-01-01 10:51:27,"77.29593870257673,-24.444458817412396",reboot,,
89caec0d-9a75-4584-95d0-3b1d997c3b62,789.458.2251x89507,bed,off,False,WiFi,2025-04-03 11:50:18,"-82.15657615402826,61.122587081551075",SIM switch,True,
f99e5814-03c9-42a9-852e-44f8c65d53e0,(643)502-0276,boy,Mr,False,LTE,2025-02-26 23:40:48,"89.26360532213675,-143.6483633219388",reboot,,
461222f5-4e6a-4796-b037-1bd902907959,5508953695,turn,door,True,LTE,2025-04-11 17:00:20,"53.16395452827689,-33.827192151357366",SIM switch,False,
3912b182-4b18-4e96-9d02-d6a187af5aeb,(380)447-5165x17104,certain,compare,True,LTE,2025-02-03 08:26:45,"47.132271395566505,-89.95482804432288",SIM switch,,
1667ac2e-fd22-433a-a71c-f5288883403c,865.435.3626x46831,official,behind,True,WiFi,2025-04-18 13:27:36,"-26.96304616980968,74.97194488939004",SIM switch,False,
fcccacd7-a5ae-485f-ac61-c7e28b531b9f,+1-652-323-5663,myself,capital,True,LTE,2025-01-23 15:22:15,"31.718633539742086,-142.67140896563876",reboot,,
3ff8398c-4ab1-4b47-808e-f7311d1ebca6,001-297-599-3444,table,require,False,WiFi,2025-02-23 15:22:29,"49.15700811382146,-18.57299916989382",reboot,False,
36a7f480-8673-43e2-816b-bfa3ab0849c4,611-947-9191,instead,station,False,LTE,2025-01-10 21:45:09,"-6.060002920077437,-176.865942356209",reboot,False,
aa82621c-1de0-4fa8-bb16-98f647d8ba27,962-835-2594,book,growth,True,WiFi,2025-03-18 12:48:54,"66.82965991579957,48.674764969446585",SIM switch,,
e0962e69-33ba-47c3-9ba4-da320cc750ab,2978802843,central,country,False,5G,2025-03-16 00:24:02,"-12.503941945394217,128.6983446718075",reboot,True,
6937d0c8-4f9d-403c-8040-f2892a5710f1,956.536.0773x5644,Democrat,boy,True,WiFi,2025-04-08 16:07:14,"-22.89820074660942,175.04593427190918",reboot,,
0c609070-0329-433c-aa59-bea2e8640598,+1-696-623-9316x90428,per,know,False,5G,2025-02-10 17:10:18,"-51.44101844101938,-24.86829760716296",reboot,False,
76407b30-cdd0-4262-bdb9-f9650ebc330e,+1-914-521-4065,window,agent,True,WiFi,2025-01-08 02:01:06,"66.78473614175269,-109.40058310079377",SIM switch,False,
40c96c1f-3bfe-4cfd-a36d-e0c89cc16f47,202-264-9852x238,read,until,False,WiFi,2025-03-20 14:47:34,"-70.69565758112068,83.55135961173886",reboot,True,
5b12c249-f84c-452f-a100-ecfdeb33dfd5,485.601.4959,marriage,party,False,5G,2025-01-06 13:43:15,"-65.04493002024878,-74.61829873063046",SIM switch,,
37a00e2f-4602-4e00-ac59-31733b958df4,841.270.5925,dark,grow,True,5G,2025-01-02 15:03:39,"69.61215988773463,46.500873938978714",SIM switch,,
8921f9e4-d3dc-4505-b4e0-ef6bb9cc85ed,309-280-6368x6678,ok,later,True,LTE,2025-02-04 12:06:46,"73.44554154741186,-37.903338877013226",SIM switch,,
e7206df2-a049-4fef-a0cf-240c9b436a18,+1-381-656-1540x3034,produce,vote,True,WiFi,2025-03-29 09:57:15,"-77.18304782560362,-80.44082840335123",reboot,True,
76a55845-a1b2-4bb6-bd8d-7f32e0de67d5,001-601-751-9801x3022,property,guess,False,WiFi,2025-01-04 00:41:56,"-78.82178651979486,-18.550084555331722",reboot,True,
07ee9776-1910-4000-b679-b63c290bd7c3,757-293-4167,hundred,like,True,5G,2025-04-03 12:11:30,"-78.51556052160825,170.2164084832337",reboot,,
ab63b2d8-3902-4bf1-86b0-5f9b70076737,6289518265,about,same,False,WiFi,2025-04-12 11:34:18,"14.150659555357265,-161.2748598046825",SIM switch,,
d2c18670-f693-4493-88ad-b133d6d2f0f7,001-934-365-6095,before,effort,False,LTE,2025-01-14 04:06:50,"29.776012478515284,35.44583766727311",SIM switch,True,
088f837b-248e-4e8a-ba23-b79f165d8db0,(860)405-3002,figure,move,True,WiFi,2025-03-01 23:06:43,"-35.33237292677921,78.9220460074913",reboot,True,
41359788-6f2a-422f-b76a-67db6c03edf6,001-411-239-7361x97800,child,issue,False,WiFi,2025-01-25 11:51:51,"20.81874593525589,47.804972914740034",SIM switch,False,
74f22f21-7a40-480b-b517-408a908d3313,001-279-390-0856x24463,nor,enough,False,5G,2025-04-21 02:01:29,"-61.25916657625197,22.082252277997043",SIM switch,False,
cc77846f-f52f-496e-9bc0-4830a82fb43e,+1-597-391-4213x7895,stage,power,False,LTE,2025-04-21 01:24:13,"-65.869389889074,-65.76190986396185",reboot,False,
577e66e1-165f-4c11-848d-9f5fab055fbb,247-860-0081,student,somebody,False,WiFi,2025-03-29 00:30:25,"58.64366993204007,-163.5665239771459",reboot,True,
432ba6f5-6cd6-4154-b53c-acd71a57fcd5,421.222.5389,strategy,financial,False,5G,2025-01-13 06:49:39,"9.985253678766526,113.00078984042318",reboot,,
0d56c0ff-1d5c-491d-a70f-462050f35c30,670-571-7570,east,it,True,LTE,2025-04-11 12:39:52,"14.193502241474945,-114.86466961165543",SIM switch,True,
1ae6e71f-004f-49ad-a1c1-358707714b61,(875)331-0455,drop,Mr,False,5G,2025-04-23 00:56:05,"44.387335841723285,-132.2171252197892",reboot,,
a1d8e613-a770-4314-bc22-8dd4c2136e8c,376.502.8140,stop,run,True,WiFi,2025-04-13 05:37:16,"62.382926133648226,27.056791438305197",reboot,,
b5ca83a6-38b8-41cf-9427-39401085e432,+1-847-900-8170x50644,old,create,False,5G,2025-01-22 10:32:29,"70.64123924872752,174.1436276613744",reboot,,
2c46f98d-d62a-4629-8cc8-7a730babbf59,588-454-0477x49011,fear,us,False,WiFi,2025-04-16 21:01:37,"-84.36081738006675,-70.68213844030664",SIM switch,True,
d11fced3-d352-4888-a141-30f5214bd20a,+1-945-358-8212x788,growth,investment,False,5G,2025-03-08 23:36:32,"-47.895249788761475,173.3782728425325",reboot,False,
c8247c90-242d-4031-8777-130c92a6d83a,001-292-214-8550x6138,race,son,False,LTE,2025-01-20 11:28:10,"29.600349219191997,-34.407561507810726",reboot,False,
128de95e-af84-44dc-aa6b-41256c0ae08d,001-675-709-6249,stock,middle,False,5G,2025-03-14 18:13:05,"14.329594916960644,84.92285256828166",SIM switch,True,
2b615695-391d-4dd6-84d5-4da90c954ead,(514)386-2853x8120,he,note,True,LTE,2025-04-27 03:27:27,"-22.00257794045281,-57.95503389483328",reboot,False,
8e6920fb-34af-4ec8-91ff-3e58cb156567,(632)627-7011x68513,expert,arm,False,LTE,2025-01-23 17:09:37,"-43.01573076190697,-61.364176784061286",SIM switch,False,
4026076a-8dea-495d-82dc-2ea89ceacd34,+1-424-204-4475x322,pattern,unit,False,5G,2025-04-04 11:58:56,"-51.05953853177828,113.55568215995135",SIM switch,False,
7b07777f-528e-4678-b238-0ff401deaa7a,338-475-9700,sport,modern,True,5G,2025-02-21 21:30:01,"36.950045513034596,-148.4259839024918",SIM switch,,
c1fb83c9-415b-4fd1-a443-9ca936e53991,7146224082,this,member,False,LTE,2025-02-24 10:41:55,"-15.318172553220379,-9.666594619730859",SIM switch,True,
d57c88f9-16de-44e0-9189-601d48729b80,(703)221-9397x277,sell,firm,True,WiFi,2025-03-29 16:28:16,"18.40727303480881,-20.262987612921933",reboot,False,
4da24ee0-bdf4-4b40-a10a-4376baedb464,537.263.1432x8371,blue,leader,True,5G,2025-02-05 15:38:33,"-26.527804033774125,95.40704096061643",SIM switch,True,
1f8e7821-e882-4481-a843-996d692a2ab5,808.234.7794x2259,image,about,False,WiFi,2025-02-15 06:45:01,"18.90236997056212,7.308154230382087",SIM switch,True,
e9b92c74-6474-4889-8f4b-25b11e228dd7,(979)608-8866x524,skin,military,False,5G,2025-01-07 22:41:28,"-41.19759124397822,30.23747669028654",SIM switch,,
9b47a0b2-7d71-40a4-a814-eb1b3d42584e,221-308-6270,keep,court,True,5G,2025-01-25 03:28:48,"-52.65781009000426,-53.721480961207874",SIM switch,,
79feeaf1-746f-40ba-b4a9-f7bb94dc4f6f,(437)950-6543x5449,spring,few,False,WiFi,2025-01-26 18:18:58,"-32.40530191553573,178.42969952186144",reboot,,
452c8277-1322-4865-b07f-f155137ae322,515.788.1108x2594,people,bit,True,WiFi,2025-02-28 04:08:40,"79.08435283923129,162.9666041876647",reboot,True,
1841f746-1de8-4987-acde-f3a0a5ea4450,(934)616-9802x8217,stuff,enter,False,WiFi,2025-04-04 17:51:56,"-42.92386472167197,-129.74722316447566",reboot,,
78a886ab-d5cb-4ca1-91e3-015f7962dd39,+1-334-387-3992x532,growth,design,False,WiFi,2025-02-03 19:03:50,"52.79836391572189,-28.624258312469692",reboot,False,
e3f98d39-ace6-48f9-b8da-d753b7c1b413,001-667-623-2159x7744,media,imagine,True,LTE,2025-01-24 22:04:39,"-74.61307359068643,-170.64560976368733",SIM switch,False,
a86a1bf8-49d2-40d4-95d4-398fdc98f366,436-988-4572x30854,positive,science,True,WiFi,2025-02-19 22:40:52,"-46.715116650069106,26.348890867505304",SIM switch,False,
103be161-7521-4c5d-84f3-3fb241a54078,752-894-5736,model,write,False,LTE,2025-04-29 13:50:26,"-57.42108401334916,-126.76654463740547",reboot,True,
57ec1ede-77f4-4fc9-8f6d-7e9c3e94f722,(422)439-2000x2866,never,and,True,LTE,2025-03-14 05:36:49,"72.49668615645481,-28.894163380712484",SIM switch,False,
bf69fcc0-33e7-4a74-9215-1231d0730dd2,373.929.6562x619,remember,lose,False,5G,2025-04-16 11:21:53,"67.22470184313397,-87.92342606473107",SIM switch,True,
1396a8f9-7296-49a9-a8c6-b561a7bb83e9,276-532-1981x441,boy,her,True,WiFi,2025-02-26 07:47:29,"-81.1709048382803,-14.066588660663967",SIM switch,False,
1fb237b4-b5ac-4f41-bd67-4a73e3ad1bb8,3586810486,do,lawyer,True,WiFi,2025-04-14 21:55:00,"65.94253387507578,-160.20701330099564",reboot,True,
3f6147b1-d020-4051-a30a-f1b94f0b304d,635-626-4294,dinner,sort,False,5G,2025-03-01 02:27:13,"-64.70633665181914,-7.442574983385896",reboot,True,
6f21370b-0cfc-43a0-bc04-9ed3d764a959,585-324-6988x0138,item,believe,True,5G,2025-03-07 18:20:45,"18.411764657866215,-5.834576796615011",SIM switch,True,
7ea2714f-89c0-4fa5-bb94-8a950da65116,+1-252-993-1755x50881,land,light,True,WiFi,2025-01-16 20:48:12,"-28.16895056556033,-17.652663465647805",reboot,True,
829e5e63-5cd1-42f8-abe1-9aa7decbe437,214.499.5048x495,along,manage,True,LTE,2025-01-23 03:54:28,"-31.32411827702233,148.5009327976278",SIM switch,,
328816b8-2b55-4f5d-b10a-e9d6dab375b4,001-599-328-3635x0411,clearly,bring,False,LTE,2025-01-21 18:02:49,"82.73532778403248,27.049466516780683",reboot,,
5d11d0a4-892e-499e-8f99-81648265247c,266.223.6687,require,speech,True,WiFi,2025-04-27 15:34:41,"22.109287755775426,165.80707222478753",SIM switch,False,
1d3249c8-e413-40cb-a4a7-148a9705be32,001-980-991-6255x9244,body,international,True,5G,2025-02-04 03:52:44,"-6.3052319448243,90.39221625860205",SIM switch,,
6ceca618-b0bb-4f46-a81d-00cda6aade35,353-792-8175,remember,a,True,WiFi,2025-01-12 02:45:12,"12.025019329843985,-113.00338494246463",reboot,,
bdef3bbc-8d8c-4a44-b1ef-45fc491aeba3,239-333-9327x298,yes,north,True,5G,2025-03-08 21:24:25,"-4.8085744707547065,-88.77972927090354",SIM switch,False,
e66e4beb-2f2d-4d4c-82c9-cb45135b1f6d,489.305.9028x495,Republican,speak,False,LTE,2025-02-02 12:34:22,"8.934733985203465,100.77375366868927",SIM switch,True,
8aaf87cd-6dc9-4ca1-a768-f6a7ba942fcb,647.307.2945x28254,them,church,False,WiFi,2025-01-21 22:29:13,"-48.09955317959709,130.68592165761982",reboot,,
184eb7ba-4a51-4964-bed1-3607b56ffb28,+1-421-963-5371x39426,small,page,False,5G,2025-01-04 02:38:59,"-54.62114639825438,-175.25632386983628",SIM switch,True,
ff1664f7-a5cf-4ea4-b3eb-5be35dc28c30,828-463-4453,including,huge,False,WiFi,2025-04-09 12:48:03,"-19.99390335660263,70.74911098214994",SIM switch,,
68eed25d-b7ac-499c-8a09-08a721d00bbf,001-460-238-4896x934,why,building,True,5G,2025-02-04 03:33:37,"84.53293981226079,14.149422360787838",SIM switch,False,
8f29f105-0034-4a6d-8504-16fa32f0e665,(206)215-1717,cover,traditional,True,LTE,2025-01-25 14:25:19,"-53.01387979664357,-4.422796619978243",reboot,,
4dc755b4-07c6-42b8-8b70-a054614ce222,898.392.3640,agree,table,False,WiFi,2025-02-24 23:16:02,"-80.12102035792483,-128.62421056504166",SIM switch,,
f6c37cbe-07c4-46d0-a236-99728b6d2062,+1-968-227-6510,oil,kitchen,False,5G,2025-03-16 06:13:25,"-88.43479069566712,-94.83978272153966",reboot,False,
1f0b830c-2dc7-4fa8-841a-ab563797d6f9,960.842.5954x1357,source,feel,True,LTE,2025-01-10 13:12:49,"-10.98458217101765,119.84393949968847",reboot,False,
d0c7f765-c67b-413f-8cd9-788bb5eded9a,543.248.3874,guy,government,True,LTE,2025-03-13 16:34:31,"-54.70823550839456,138.8323876056233",SIM switch,,
fa4f2ef0-2bed-4d48-8608-ef169fce82a9,478.321.5860x82939,adult,true,False,LTE,2025-02-16 17:53:10,"44.24788663701065,-54.56807174976379",SIM switch,True,
6a73c6c2-9ca6-43e3-85c9-9ecc9869f3de,(942)458-8608,born,culture,True,LTE,2025-01-06 12:44:42,"-20.649506437084554,-5.254602503876384",reboot,False,
a2b1f61c-2400-4351-a56f-5d9a0073d993,+1-727-502-5767,answer,stage,True,5G,2025-03-15 16:53:35,"-15.72323042730828,-160.74246897805216",SIM switch,False,
cb5f780f-8201-474c-ad3d-cafff1413875,888-696-2817,fear,determine,True,WiFi,2025-01-14 09:16:49,"-37.96402371853177,-74.79688494368209",SIM switch,,
4daa749e-7537-4739-a398-da6a27004e15,(828)476-3659,human,dark,False,WiFi,2025-02-03 07:18:58,"-32.21094185536628,-13.505890924521168",SIM switch,True,
c3c1e53b-e7ef-445f-bd61-d00791b0650b,773-607-1400x13552,analysis,town,True,LTE,2025-01-05 07:13:45,"23.631968031189444,89.2253405696261",SIM switch,True,
ce1a2e2f-83da-4614-b567-127eba65b7ca,(874)969-6101x918,whose,impact,True,WiFi,2025-02-07 19:23:49,"78.62844434117957,104.03492529990058",SIM switch,True,
53c6b50b-7589-474c-9964-fc3170211631,2534211834,analysis,he,True,5G,2025-02-20 08:33:07,"86.17566597822585,92.84164965994836",reboot,False,
3a482736-137b-4b82-9187-2c5e79826700,+1-658-934-4944x43488,whom,maintain,True,WiFi,2025-01-15 17:00:17,"-44.00006005491968,74.89510241695635",SIM switch,False,
e971311a-bf07-4140-9a34-dd83daf0a77c,266-607-5583x62487,bit,rule,False,WiFi,2025-04-22 06:57:14,"38.21472581600085,-97.51901284426651",SIM switch,,
f378fbb0-e059-475e-aae9-ff1312b2a0e2,820.987.7637,blood,campaign,True,5G,2025-03-10 06:41:58,"-61.3257046929361,-80.0624713576571",reboot,,
c18449bc-fe8a-4e3b-99db-d81fc2e59313,682-201-3531,side,statement,True,WiFi,2025-02-09 11:40:43,"-51.70758403561181,147.74809538113595",reboot,,
63529bb4-ea5e-4a09-8cc0-91f84683e800,001-994-579-6703x60695,notice,trial,True,5G,2025-03-02 03:02:59,"-27.573599452869082,171.3157097368246",reboot,,
3e5a34b9-c6b2-4128-bf16-1197de55924b,816-663-3161x7869,citizen,of,False,5G,2025-02-03 02:01:48,"-39.089304860579624,103.18151983318904",SIM switch,True,
31f518b6-5d20-4588-ad7b-c9e8394e7b69,637.679.8958x2597,finish,great,True,5G,2025-03-03 03:01:07,"44.503263266466064,-4.496343834485117",SIM switch,True,
