subscriber_location,call_type,called_party,connection_time,cell_identity,geo_coordinates,b_number,calling_party,caller_id,a_number,callee_id,communication_type,originating_number,terminal_id,is_fraud,call_category,bts_id,start_time,tower_location,billable_seconds,terminating_number,call_start,setup_time,call_length,equipment_id,cell_id,duration,tower_id,service_type,call_duration,location,imei,device_id
,,,,,"-52.3940,-165.2729",,7477764519281,,,,,,IMEI_349053,False,,CELL_329,1697606179,,,3730572497931,,,,,,,,voice_in,2340,,,
,voice_out,2996720353915,,,,,,2188678594951,,,,,,False,,,,,1733,,2023-01-10 05:32:23,,,,CELL_514,,,,,"-88.6086,-86.5781",,IMEI_327361
,conference,,,,,4159861563830,,5142807518813,,,,,,False,,,,"30.9935,-71.0907",,,07/10/2023 14:00:46,,,IMEI_479533,,2978,CELL_449,,,,,
,,,,,,7072067890864,2633813060714,,,,,,,False,video_in,,,,,,2023-09-10T20:15:52.000Z,,,,CELL_485,2085,,,,"87.0648,109.1899",,IMEI_728248
"88.9448,-6.3205",,,,CELL_200,,5627254298081,4235512600220,,,,,,,False,,,,,,,02/09/2023 22:05:55,,,,,,,video_out,3091,,,IMEI_702174
,,8008746025036,1692483930,,,,2761237455399,,,,conference,,IMEI_543855,False,,CELL_694,,"37.4764,-64.2349",,,,,1517,,,,,,,,,
,,,,,,,9649231516031,,,,,,IMEI_387732,False,conference,CELL_989,,"-69.8478,134.5662",,4162574254868,,2023-05-12T11:46:33.000Z,902,,,,,,,,,
,,6537469392649,,,,,,,7411899396503,,,,,False,,,,"61.3343,-172.2071",,,02/14/2023 13:00:13,,,,,3168,CELL_373,video_out,,,,IMEI_691428
,,,,,,,,4893705927895,,7172451238674,,,,False,video_in,,,,,,06/27/2023 04:00:55,,,,CELL_822,64,,,,"58.6642,-173.3525",,IMEI_215057
"58.0051,-99.1068",,,,,,8798792264619,,,,,,7861178893214,,False,video_out,,,,,,,24/10/2023 15:09:10,,,,795,CELL_897,,,,IMEI_637110,
,video_out,3239448661721,,,,,,6047511702905,,,,,IMEI_900229,False,,,,,3128,,,12/06/2023 20:44:57,,,CELL_759,,,,,"-11.0831,-26.8875",,
,,,,CELL_296,"26.1968,171.2205",,,,3315872909678,,,,,False,video_out,,,,,5340964281449,1699000706,,3409,,,,,,,,,IMEI_704199
"56.6659,176.7753",,4929973452162,,,,,7588111793387,,,,,,,False,voice_in,,02/08/2023 03:46:50,,,,,,3239,IMEI_658704,,,CELL_607,,,,,
"55.3406,-71.6991",,,2023-05-22T10:04:31.000Z,,,3178589590431,,,,,video_out,9072219540437,IMEI_349690,False,,,,,,,,,,,CELL_471,410,,,,,,
,video_in,5816840092628,,CELL_526,,,,,1306744156395,,,,,False,,,06/13/2023 08:56:42,,,,,,,,,,,,561,"-86.5347,14.3755",,IMEI_325497
,,4758817544147,,,"75.5792,-64.1306",,,,,,,2202515053474,,False,conference,CELL_153,,,2213,,1702408279,,,IMEI_632516,,,,,,,,
"-89.2592,-14.6732",,,,,,,,,8056130835960,5955409540520,,,,False,voice_in,CELL_595,,,,,,05/09/2023 21:34:43,,,,3411,,,,,IMEI_766359,
"33.3863,-107.9588",,,2023-05-31 23:06:16,CELL_967,,4246183580436,,9316311291169,,,video_in,,,False,,,,,,,,,2965,,,,,,,,IMEI_161300,
,,,,,,7044858369350,,8075379701102,,,,,,False,,,25/09/2023 06:58:37,,3174,,,,,IMEI_429307,CELL_639,,,voice_in,,"65.8040,74.6916",,
,,,,CELL_262,,,,,8858437220271,8642130613287,,,,True,,,31/08/2023 17:35:55,,,,,,,IMEI_112829,,,,video_in,481,"56.6142,5.0878",,
"79.0636,-110.8292",conference,,,,,,6435019430313,,,7510581482035,,,,False,,CELL_616,,,,,,2023-02-16 10:12:33,273,IMEI_325091,,,,,,,,
,,,,,,,,,,,,1983759329915,IMEI_628621,False,video_out,,,,,9033245989008,1687769197,,,,,,CELL_358,,3574,"-76.7165,142.7614",,
"47.1822,-102.0525",,,,,,4014471168124,,5784664126026,,,voice_in,,,False,,,,,,,,1676417582,121,,,,CELL_441,,,,IMEI_929529,
,conference,,,CELL_738,,,,2186821139088,,,,,,False,,,,"-35.3388,26.2062",,2481121042920,,07/04/2023 03:06:03,,,,3423,,,,,IMEI_132785,
,video_out,,,,,,,,8785927172287,1517181101474,,,IMEI_754224,False,,,18/02/2023 16:22:08,,,,,,1520,,,,CELL_292,,,"-4.0238,41.9465",,
,,,,,,,8949481656447,,,5282165261464,,,,False,,,,"-53.5411,-141.9704",,,,25/11/2023 17:58:15,,IMEI_384214,,,CELL_461,conference,2029,,,
"80.7922,91.0003",,,,,,,,,,5421805769608,,9998968153655,,False,,CELL_839,10/01/2023 13:20:37,,,,,,1803,IMEI_368099,,,,voice_out,,,,
,,1785696378904,,,,,8258428725949,,,,,,,False,,,,"-38.7383,37.3347",,,,2023-05-17 13:10:21,,,,620,CELL_442,voice_out,,,,IMEI_251985
,voice_in,,,CELL_722,,,,5052117023827,,,,,,False,,,2023-09-10 02:10:26,,,9192809738861,,,,,,282,,,,"-18.0876,-105.8751",IMEI_621793,
"-47.5894,-124.9659",,,,CELL_424,,2327452584086,,,2861071083623,,voice_out,,,False,,,,,,,07/07/2023 07:33:47,,506,,,,,,,,,IMEI_893484
,,,,,,,,3699084879154,,,,,IMEI_589160,False,,,,"77.9770,-101.4259",3437,9090213622535,,11/18/2023 18:03:47,,,CELL_756,,,conference,,,,
,,,,,"84.7218,-126.9686",,,,,,conference,2387053256539,,False,,,2023-03-23T10:21:53.000Z,,,3542298831141,,,,IMEI_205590,,2825,CELL_387,,,,,
,,,,CELL_193,,,,,9310418529209,,,,,False,voice_in,,,"-34.7022,-99.8983",,3975048058359,,11/04/2023 00:25:21,,IMEI_920440,,2896,,,,,,
,,,,,,2899969031666,,8372051400208,,,conference,,IMEI_472811,False,,,,,,,,2023-02-13 17:39:49,,,,,CELL_514,,331,"-56.7667,48.9685",,
,video_out,7540776356099,,,,,,,,,,6938020296684,,False,,,08/03/2023 02:49:11,,,,,,,,,,CELL_566,,3303,"-61.0518,47.6378",,IMEI_611207
,,,,CELL_863,,,,,7015133195833,9035657028655,voice_in,,,False,,,,"59.8256,178.8943",,,1701476369,,,,,,,,3043,,,IMEI_901565
,,,,,,,9831053402995,,,,,,,False,conference,CELL_740,2023-08-26T20:45:36.000Z,,,2523962614233,,,,IMEI_340175,,,,,108,"-65.5138,170.1744",,
,video_in,,,,,4836459620050,,,,,,6213520103480,IMEI_237537,False,,CELL_553,03/11/2023 08:21:55,,,,,,,,,,,,2529,"-27.8192,41.1301",,
"43.7465,-159.8611",,6096904735656,,,,,,,7608187324769,,,,IMEI_307328,False,video_in,,,,,,1675391524,,,,,,CELL_441,,723,,,
,,,,,"-18.2518,19.4232",,,9202626006473,,,,,,False,voice_out,CELL_407,1685823392,,1195,8564610354996,,,,IMEI_745587,,,,,,,,
,conference,,,,,5974899636081,,5110166968946,,,,,,False,,CELL_290,,"66.9283,66.3618",,,27/03/2023 16:41:42,,,,,1524,,,,,,
,voice_out,4671636787754,,CELL_881,,,,,6247025284622,,,,,False,,,,,,,31/10/2023 06:14:06,,,IMEI_881177,,304,,,,,,
,,,,,,1918521899345,,,4955887978974,,,,,False,,,2023-06-10T16:15:13.000Z,,1135,,,,,IMEI_300318,,,CELL_803,conference,,"-33.6706,12.5656",,
"-35.5593,107.0225",,,,,,,,,,,,1423073667609,,False,voice_out,,,,,3989288516864,2023-04-21T15:00:10.000Z,,,,,2415,CELL_830,,,,,IMEI_314582
"77.3608,-122.4171",conference,,,CELL_762,,,,,7167927697746,6935791223757,,,,False,,,,,,,,2023-05-17T20:39:47.000Z,,IMEI_425617,,,,,2016,,,
"-60.8331,41.5207",,,,,,,,,,,voice_out,2540421488656,,False,,CELL_938,08/10/2023 06:02:26,,,6897556018191,,,,IMEI_994317,,,,,2203,,,
,video_out,9564899371497,07/16/2023 06:07:00,CELL_298,"62.3917,-136.4519",,,7919909155690,,,,,,False,,,,,,,,,,,,648,,,,,IMEI_916555,
,,3381129819692,,,"16.8017,154.4740",,,,4022598756352,,,,IMEI_561695,False,,,10/07/2023 10:40:05,,,,,,,,CELL_914,,,voice_in,102,,,
,voice_in,,,,,,,,6082936003628,6521287478478,,,,False,,,,"68.5943,-155.4913",,,,2023-02-24T02:50:35.000Z,,,,1726,CELL_648,,,,IMEI_205061,
,,,,CELL_207,,,,1160193184476,,,,,,False,,,07/16/2023 20:16:32,,,5280155357118,,,,,,231,,video_in,,"-6.9983,-160.6444",,IMEI_521112
"-28.2480,-113.4514",,,23/03/2023 04:18:52,CELL_301,,2773686613587,,9758434675209,,,,,,False,,,,,1634,,,,,,,,,conference,,,IMEI_771710,
,,,,,,6846094007716,,5890585150062,,,,,,False,conference,,2023-03-13T13:32:43.000Z,,,,,,2568,IMEI_719573,,,CELL_163,,,,,
,,,,CELL_784,,7016158330828,,5053468863539,,,video_out,,IMEI_860526,False,,,,,,,1694247425,,,,,,,,1735,"8.5979,-108.4058",,
,,,23/06/2023 15:56:47,,"14.6618,-155.2750",2046557229816,6406659551054,,,,,,,False,video_out,CELL_514,,,1700,,,,,,,,,,,,,
,voice_in,,2023-01-06 04:34:20,,,,,,,1956649446666,,8540759147115,,False,,CELL_111,,"-63.4454,-48.1798",,,,,2023,,,,,,,,,IMEI_359700
,,,,,,2548371668374,,,,,video_in,7750666677273,IMEI_291215,False,,CELL_371,2023-10-26T19:12:56.000Z,,,,,,,,,,,,554,"1.4899,-174.2470",,
"80.3107,-69.8704",,,,CELL_957,,3985559439582,7062903799689,,,,voice_out,,,False,,,1675861276,,,,,,,IMEI_732719,,,,,761,,,
,,,,,"78.7484,-160.1173",,,8401669522300,,2766483818409,,,,False,,,2023-03-17 03:55:12,,,,,,424,,,,CELL_574,,,,,IMEI_547442
,,,11/01/2023 23:26:42,CELL_740,,,,,,5332294416047,video_in,9502514371926,IMEI_856362,False,,,,,1749,,,,,,,,,,,,,
,conference,2972996732705,,,,,,,6984330854610,,,,,False,,,,"32.9582,-120.5584",,,,1685207728,,IMEI_250093,,510,CELL_795,,,,,
,,2035718405111,,,"75.2500,151.5048",,,,,,,5009998034979,,False,,,,,2782,,1681108838,,,,CELL_218,,,video_in,,,,
,,,,CELL_519,,,,3343144397732,,1442491893950,,,,False,,,,"-11.6862,30.2674",,,09/02/2023 05:56:44,,1890,,,,,conference,,,,IMEI_502809
,,9240282159816,,CELL_444,"-45.8246,156.7216",,4821970676079,,,,,,,False,conference,,,,,,28/06/2023 09:34:29,,,,,195,,,,,IMEI_331788,
,,3700006141907,09/01/2023 06:50:01,,,,,4948577565167,,,,,,False,,CELL_179,,,,,,,,,,1201,,voice_out,,"14.6166,-159.7783",,IMEI_545072
,voice_in,1298329058361,2023-05-26T18:51:41.000Z,,,,2321252616506,,,,,,,False,,,,,,,,,,,,1268,,,,"-86.8970,-26.8750",IMEI_328099,
,,,,CELL_326,,2208976954537,2083075252646,,,,,,,False,,,,"1.3072,-109.3695",,,04/10/2023 18:26:22,,,,,,,video_out,1178,,,IMEI_104921
,,,,CELL_781,,,,,,,voice_in,6727804418698,,False,,,03/23/2023 01:52:55,,,7439173226829,,,,,,1237,,,,"-47.7087,-36.4173",,IMEI_196055
"77.5199,-157.3771",,,,,,,,5915540540387,,,,,,False,,,,,,6143310096218,,2023-04-29 07:26:57,3567,,,,CELL_241,voice_out,,,,IMEI_584168
,video_in,,04/09/2023 13:13:34,CELL_889,,,,,,,,2794021031272,,False,,,,"53.0014,49.9020",,1983852586925,,,,IMEI_176367,,,,,934,,,
"-51.1918,170.6399",,,,,,5356337627233,,9172717787926,,,,,IMEI_185793,False,conference,CELL_514,,,,,2023-11-28 13:28:35,,1183,,,,,,,,,
"-19.3800,105.7050",,9775253968412,,,,,,,2521799818373,,,,,False,,,,,,,,1684716707,,,,,CELL_805,,2149,,,
,,,,CELL_435,"-34.2243,-8.3091",,3710367041526,,,4501266762016,,,,False,conference,,11/08/2023 15:52:33,,,,,,,,,475,,,,,,
"38.6619,13.5371",,,2023-09-07T22:00:29.000Z,,,,5350979540315,,,,,,IMEI_577249,False,,,,,,4829543221241,,,342,,CELL_749,,,video_out,,,,
,,,,,,,,,,9050586044600,,5113352206389,,False,video_in,,,"6.9991,10.0268",,,2023-04-22 03:02:23,,,IMEI_451428,,452,CELL_575,,,,,
,video_out,,2023-04-15 14:11:41,CELL_418,"-45.4353,84.2761",5510423693651,,,,,,6470005339724,,False,,,,,199,,,,,,,,,,,,IMEI_198225,
,,8576758753459,,,"6.8292,47.6547",,8612672591673,,,,voice_out,,IMEI_215242,True,,CELL_432,,,,,2023-03-18 04:18:39,,,,,,,,1283,,,
,voice_out,5506696697489,,,,,,,3917613487862,,,,,False,,CELL_564,09/30/2023 11:09:00,,,,,,,,,,,,2197,"-65.6109,-40.9306",,IMEI_395704
,,6467386391453,11/10/2023 08:44:58,,"77.2488,52.8827",,2878389161816,,,,,,,False,video_out,,,,,,,,,,,1425,CELL_259,,,,IMEI_529251,
,conference,,,,,8692585746961,,7204355548741,,,,,,False,,,1688095022,,,,,,,,,,,,3438,"-89.5000,127.4786",,IMEI_469197
,,,,CELL_827,,,,,,5648237508385,video_in,7029853016046,,False,,,,,,,,25/03/2023 12:36:13,,IMEI_216131,,439,,,,"-19.9952,-86.9278",,
,,,,,,2282806827220,,,,,,8787349595764,IMEI_134091,False,video_out,,,"-6.5132,88.0742",,,2023-10-18T21:58:10.000Z,,3391,,,,CELL_779,,,,,
,,5812378826858,,CELL_293,,,9050915012932,,,,,,,False,,,,,3275,,,2023-02-05T17:49:20.000Z,,,,,,,,"-87.5524,11.5227",IMEI_595335,
,conference,,,,,1562404477515,,,3964447718057,,,,,False,,,2023-02-12 12:10:30,,,,,,,,,,CELL_535,,2362,"-61.7330,-140.3731",,IMEI_731709
,,,,,,,8868743985930,,,,,,IMEI_445303,False,,,,,,6482985250075,2023-06-01T09:47:11.000Z,,1394,,CELL_873,,,conference,,,,
"-73.3940,-164.8664",voice_out,,,,,,,,9865490567056,5917609229000,,,,False,,,2023-06-12T08:19:14.000Z,,,,,,2654,,,,CELL_768,,,,,IMEI_501573
,,9839700726638,,,,,,5747461818507,,,video_in,,IMEI_896230,False,,,,,,,23/03/2023 13:10:44,,,,,2344,CELL_359,,,"-33.7501,12.0979",,
,,,,,,2443143546066,,2615087498836,,,video_out,,,False,,CELL_562,,,,,,08/09/2023 00:43:58,,,,1167,,,,"-10.0787,31.4521",IMEI_728893,
,,,,,,7983020163842,,,9833285977755,,,,,False,voice_in,CELL_431,,,,,1682786923,,846,,,,,,,"-29.4805,138.8091",IMEI_811540,
,video_in,,,,"12.1528,139.2275",4776000565198,,8375061426712,,,,,,False,,,1681147631,,,,,,,,CELL_558,2730,,,,,,
,,1491428061818,,,,,,,,,,3075090516487,,False,voice_out,,,,,,1692296365,,1171,IMEI_406104,,,,,,,,
"34.7908,60.1951",,,03/05/2023 03:51:21,,,1766956786951,5073648973556,,,,,,,False,voice_out,,,,,,,,972,,,,CELL_648,,,,,IMEI_283596
,,,,,"22.2562,-138.2305",,7100124363694,,,,,,,False,,,,,,5122472150461,,28/01/2023 20:25:51,2498,,CELL_717,,,voice_in,,,IMEI_751153,
,video_in,6016006185838,1688834176,CELL_741,"-76.0946,-111.8152",,,1827286753917,,,,,IMEI_925582,True,,,,,,,,,2041,,,,,,,,,
,,,2023-07-11T02:44:49.000Z,,,1185739943635,,3916389206768,,,video_in,,,False,,,,,2670,,,,,,CELL_831,,,,,,IMEI_614079,
,,,,,"9.0671,91.6853",,,1254307789403,,,,,,True,video_in,,,,,8804197129112,,2023-10-28T23:54:48.000Z,,IMEI_247405,CELL_321,,,,2843,,,
,,,,,,1272711086559,,,3745311461131,,,,IMEI_355067,False,,CELL_969,,"61.0101,131.2904",,,,2023-01-25T16:58:02.000Z,1872,,,,,conference,,,,
,,3742822709921,,CELL_908,"12.3693,-50.6173",,8151692454951,,,,,,,False,,,,,3332,,1682729171,,,IMEI_313274,,,,conference,,,,
,,7734026217735,,,,,1463687471995,,,,,,IMEI_656894,False,,,08/21/2023 02:55:01,,,,,,3400,,CELL_819,,,voice_in,,"-18.8872,14.5131",,
"22.8831,101.1446",conference,1488615386059,10/05/2023 13:26:27,CELL_724,,,,,8804714456304,,,,,False,,,,,2084,,,,,,,,,,,,,IMEI_702007
,,,,CELL_815,,8690307835661,,,,,,5732277345517,,False,voice_in,,,,2269,,01/16/2023 00:18:53,,,IMEI_310657,,,,,,"-12.7236,38.7398",,
,,4782949254555,,,"-37.7762,45.7564",,,9330665246302,,,,,IMEI_646184,False,,,,,875,,2023-04-04T03:46:39.000Z,,,,,,CELL_567,voice_in,,,,
,,2225166975549,,CELL_806,"-62.5269,172.2570",,,,4772722161431,,,,,False,voice_in,,,,2702,,2023-09-07 06:18:07,,,IMEI_554244,,,,,,,,
,,,,,,4032903478274,4273739803597,,,,,,,False,,,,,,,2023-06-04 14:20:12,,,,,76,,voice_out,,"-51.9724,110.7702",,IMEI_782546
,,,08/04/2023 17:29:22,,,7173484512921,,,6801085796789,,,,,True,,,,,,,,,488,,,,CELL_305,video_out,,"-67.3819,172.2574",,IMEI_561594
,,,,CELL_341,"47.0915,-68.4923",,,1956755872160,,,,,,False,conference,,,,664,2847809602759,,2023-05-29T23:28:29.000Z,,,,,,,,,,
"-39.5807,94.9468",,,,,,,,,,,conference,8235803762557,,False,,,,,,2422740209840,30/04/2023 13:53:07,,,,CELL_646,3408,,,,,,IMEI_951734
,,,,CELL_716,,,,,5226067173888,,,,,False,,,,"38.3324,-121.4245",,5833090721429,,05/20/2023 03:43:12,,IMEI_927320,,,,voice_out,864,,,
,,,2023-03-04T01:52:47.000Z,,,,,3771582091931,,,,,IMEI_473098,False,voice_out,,,,,1183970706849,,,2314,,CELL_993,,,,,"-8.5943,32.0535",,
,,,2023-03-29T20:21:51.000Z,,,2822976808836,9865986824393,,,,,,,False,video_in,CELL_994,,"66.8689,8.0927",1653,,,,,,,,,,,,,IMEI_451674
,,,09/01/2023 23:33:04,CELL_739,"-23.0123,-118.6223",7441600419107,,,3455192875902,,video_in,,,False,,,,,,,,,2958,,,,,,,,,
,voice_out,3041927629898,1673770273,CELL_537,"-21.6095,173.8743",,,4195254064476,,,,,,False,,,,,,,,,,IMEI_558271,,,,,1825,,,
,,,,CELL_904,,,,7195535859519,,5847829623499,,,IMEI_791514,False,video_out,,08/16/2023 01:28:39,"-74.1711,-163.8616",,,,,,,,2019,,,,,,
"-38.6194,112.0959",,,,,,9435041325504,,1995004890982,,,,,,False,,CELL_941,11/10/2023 22:29:50,,,,,,,,,2346,,voice_in,,,IMEI_462980,
,,,2023-12-04T19:03:37.000Z,,"89.0400,-95.8038",6310549248242,6479610364154,,,,,,,False,,,,,,,,,1658,,CELL_577,,,video_out,,,IMEI_485890,
,,,,,"-50.8539,11.7960",8876449095883,,6604161364525,,,,,,False,voice_out,CELL_284,,,,,16/08/2023 11:27:38,,1126,IMEI_177555,,,,,,,,
,voice_out,7832497884632,,,,,,,8141580890805,,,,,True,,,,,,,,2023-09-29T10:28:17.000Z,,IMEI_301991,CELL_599,,,,122,"6.9018,91.7761",,
"57.4796,133.2853",,,,,,7265759279511,,,1554624195018,,,,,True,,,,,,,02/08/2023 19:39:41,,3360,,,,CELL_751,,,,IMEI_329071,
"14.5164,144.0011",,2508199365510,,,,,,,4060180345343,,,,,True,,,,,1833,,,2023-01-20T21:39:21.000Z,,,,,CELL_507,,,,,IMEI_715773
"8.5492,-58.9248",,,,,,4540971691530,,,5946412507735,,,,,False,voice_in,CELL_540,24/12/2023 15:39:15,,1171,,,,,IMEI_627006,,,,,,,,
,video_out,,2023-05-30 21:56:28,,"-4.9023,178.2033",,,8361484162662,,5757996751602,,,IMEI_341103,False,,CELL_176,,,1728,,,,,,,,,,,,,
,conference,,1678065795,,"46.7697,172.3350",,,,8118422054340,,,,,False,,,,,554,8168099542852,,,,,,,CELL_553,,,,,IMEI_211736
"22.8015,28.5605",voice_in,7278804609131,,,,,,3244521342485,,,,,,False,,CELL_392,,,,,,2023-02-27T06:30:49.000Z,,,,,,,443,,IMEI_419298,
,,9936401189960,,,"-46.5785,-99.3482",,,,3994042345350,,,,,False,conference,CELL_441,,,,,,06/23/2023 13:05:36,,,,,,,2926,,,IMEI_679689
,,7564251620196,,CELL_899,,,,,2189999045435,,,,,False,,,,,,,,2023-02-20T19:10:26.000Z,2083,,,,,video_in,,"-63.8474,-154.3671",IMEI_406014,
,,8657302283501,2023-09-26T07:16:22.000Z,,"-25.6838,116.6626",,1277220068158,,,,,,,True,conference,,,,2055,,,,,IMEI_984416,CELL_971,,,,,,,
,,1472531798627,2023-05-08 01:43:19,,,,,,8964662024220,,,,,False,video_out,,,,1334,,,,,IMEI_926520,CELL_292,,,,,"-27.7044,8.8843",,
,conference,,,CELL_168,,,6106494394013,,,1583947003957,,,,False,,,2023-12-13T06:13:34.000Z,,407,,,,,,,,,,,"30.6403,133.8142",IMEI_925667,
,video_in,,2023-11-15 20:38:40,,,,,6279672397773,,,,,,False,,,,,,8211631107775,,,,,,,CELL_570,,2783,"36.8790,146.5293",IMEI_459993,
"-49.0706,-39.2346",,,,CELL_333,,2313471032325,5801884712736,,,,voice_out,,,False,,,,,,,14/11/2023 22:23:22,,,,,1513,,,,,IMEI_248829,
,,,,,,3316474662121,,2889307876231,,,,,IMEI_715575,False,voice_out,CELL_552,,,3355,,,1682970662,,,,,,,,"-54.4670,-73.0803",,
"37.6580,11.1363",voice_out,,,CELL_589,,,3742457414418,,,7480470718805,,,,False,,,,,,,2023-10-22 17:14:39,,81,,,,,,,,,IMEI_286286
,,,,,"60.7130,179.5554",,,,,7503854002881,voice_in,6153663763984,,False,,,,,,,,2023-07-27 15:19:38,,,CELL_100,,,,184,,,IMEI_413491
"-37.8600,83.3495",,4390935129060,2023-06-10 23:16:25,CELL_717,,,,,,,,7448263101726,,False,,,,,1987,,,,,,,,,video_out,,,IMEI_534475,
,,,,CELL_640,,,,5388108496526,,,,,,False,,,1701280913,,,3300781833045,,,,IMEI_326017,,,,conference,3530,"-89.4858,77.9351",,
,,,,CELL_200,,,,,,,,1172068520763,,False,conference,,21/02/2023 07:47:45,,857,7443675415673,,,,,,,,,,"28.8027,179.2425",IMEI_564012,
,,,06/09/2023 01:16:02,,"23.8291,82.0481",4366270350291,,1721189209985,,,,,,False,,,,,,,,,204,,,,CELL_698,voice_in,,,IMEI_788300,
,,,,,,8466706458701,,,4014260724823,,,,IMEI_981200,False,,,,"22.6220,49.6984",23,,01/04/2023 17:58:25,,,,,,CELL_147,,,,,
,,,,,,,8763924229232,,,5205478306011,,,IMEI_848768,False,,CELL_618,,"-29.6138,-167.6222",,,,16/11/2023 10:56:33,,,,,,video_in,511,,,
,,9545203215407,2023-06-05T08:36:39.000Z,CELL_587,"-59.5241,92.1231",,,,,,,9043906039103,IMEI_106475,False,video_in,,,,,,,,,,,1280,,,,,,
"-26.0284,139.4941",,,,,,,,,5381894081039,2715220043177,,,,False,,,,,,,,01/25/2023 03:49:15,,IMEI_397241,,1205,,voice_out,,,,
,,,,,"-26.8045,-20.8049",3837782444251,,,,,,1083526693963,,False,video_in,CELL_468,2023-05-28T21:24:56.000Z,,,,,,,,,,,,2168,,IMEI_242650,
,,,23/03/2023 10:07:06,,"37.4520,-71.4637",,7059763258082,,,,,,,False,video_in,CELL_484,,,,8034542345024,,,2690,,,,,,,,,IMEI_154613
,video_out,,,CELL_685,,,,,4188890459331,,,,,False,,,,"-0.4030,40.8761",,4157564968689,1693080815,,,,,,,,1043,,,IMEI_902687
,,,,CELL_236,"54.6318,70.1052",,8192814490931,,,,video_out,,,False,,,,,,1163854172228,,2023-04-30T22:33:11.000Z,,,,1704,,,,,,IMEI_464827
,conference,,2023-06-02T07:11:20.000Z,CELL_433,,3377410180080,,,,,,2909009474744,,False,,,,,,,,,,,,,,,2124,"2.7666,0.2924",,IMEI_886842
,,,,,"37.9418,42.3984",,,,3428290155141,,video_in,,IMEI_847307,False,,,,,,8011806129975,2023-10-07 22:24:33,,,,CELL_479,,,,59,,,
,,,,,,1175929273978,7447174320376,,,,voice_in,,,False,,,,,,,,2023-08-07T02:10:28.000Z,,,,,CELL_862,,1819,"14.6892,107.7299",IMEI_947294,
,,,,,"18.8389,109.0896",,,,,8016207364318,,9575006172731,,False,,CELL_157,,,,,,30/09/2023 12:35:36,1378,,,,,voice_in,,,,IMEI_506844
"-40.9024,151.0016",,9510212153824,2023-08-12 05:29:44,CELL_127,,,,1543491575124,,,,,IMEI_318311,False,voice_out,,,,2413,,,,,,,,,,,,,
,video_in,,,,,,,,9531396829985,5368455052594,,,,False,,,1690375348,,,,,,,,,,CELL_415,,2426,"-2.3294,177.7615",,IMEI_169095
,,,,,,2499196476656,2348606015749,,,,,,,False,,,,,,,,1677000415,,,CELL_160,,,conference,960,"-76.3420,38.3770",,
,video_in,8449945355428,,,,,,,5830357955534,,,,,False,,CELL_555,2023-02-13 07:47:40,"14.5177,-24.3604",,,,,,,,,,,1296,,IMEI_485278,
,,7369081829106,,,,,,,8691187398113,,video_in,,IMEI_616319,False,,,,,,,,09/01/2023 23:58:08,1007,,,,CELL_232,,,"-38.7443,-1.4829",,
,,,,,,,,,2112397766998,4987989271123,,,,False,video_out,,,"-38.0365,-39.0753",,,,2023-08-09T19:19:53.000Z,,IMEI_693375,,,CELL_643,,1016,,,
,,,04/02/2023 18:04:17,,,,,3769706455253,,1084099486233,,,,False,,,,,,,,,2558,,,,CELL_388,voice_in,,"-35.3540,23.7671",IMEI_777674,
,,,,,"58.7484,-80.6506",,,,,6154923870770,voice_out,2707220426827,,False,,,,,,,,02/27/2023 05:59:07,,IMEI_433686,,408,CELL_806,,,,,
"-26.8293,-75.0857",,,,CELL_245,,,,8198608096131,,2701943867890,,,,False,,,,,,,,12/25/2023 15:54:24,,,,,,conference,1939,,,IMEI_838698
,,7944688512501,,,,,,,,,video_out,5408734733269,IMEI_115281,False,,CELL_615,09/01/2023 06:50:44,"-18.1171,-169.8292",3098,,,,,,,,,,,,,
"-68.2648,172.9805",,8254179130133,,,,,,,6520852696236,,,,IMEI_906251,False,,,2023-01-22T15:25:59.000Z,,558,,,,,,,,CELL_288,voice_out,,,,
,,,2023-04-12T08:46:14.000Z,,"63.5501,-163.8864",,,,1921408850192,,,,,False,voice_in,,,,,8513887713756,,,,,CELL_968,1768,,,,,IMEI_621550,
,,,,,,,1798768508699,,,,voice_out,,,False,,,1677742689,,,9403666710287,,,,,,,CELL_668,,3558,"-41.3320,-71.2735",IMEI_932712,
"61.0704,-19.4633",video_in,,,,,8513756792141,4714778354871,,,,,,IMEI_293389,False,,,2023-03-17T07:22:34.000Z,,1831,,,,,,CELL_426,,,,,,,
"11.6138,52.4218",,,1702270342,,,5946086247894,8969677263392,,,,,,,False,,,,,2426,,,,,,,,CELL_263,video_in,,,,IMEI_659943
,,,2023-09-23 08:09:09,,"-57.0932,-9.7191",5951962758025,1626478175926,,,,,,,False,,,,,1957,,,,,,,,CELL_566,video_in,,,,IMEI_628501
,video_in,,,,,6771258866740,,,5976491247594,,,,,False,,,2023-10-18 04:34:23,,,,,,,,CELL_275,884,,,,"-34.5379,53.7459",IMEI_930825,
,video_out,,,,,4171856444144,,5955307220248,,,,,,False,,CELL_831,,"-20.6857,44.4951",3054,,2023-01-26 23:37:43,,,,,,,,,,,IMEI_590768
,voice_out,,,,,,,3546895034043,,4727314203300,,,IMEI_978627,False,,CELL_808,08/12/2023 04:16:24,"-75.1354,62.6952",2198,,,,,,,,,,,,,
,,,,CELL_690,,,,6227996049517,,,,,,False,,,,,,5392213854979,2023-08-16 10:13:29,,294,IMEI_449436,,,,conference,,,,
