communication_type,call_type,call_length,geo_coordinates,setup_time,call_duration,tower_location,bts_id,call_category,start_time,callee_id,tower_id,called_party,imei,a_number,terminating_number,equipment_id,cell_id,originating_number,b_number,subscriber_location,terminal_id,location,duration,cell_identity,caller_id,device_id,is_fraud,calling_party,connection_time,call_start,service_type,billable_seconds
,,,"-52.3940,-165.2729",,2340,,CELL_329,,1697606179,,,,,,3730572497931,,,,,,IMEI_349053,,,,,,False,7477764519281,,,voice_in,
,voice_out,,,,,,,,,,,2996720353915,,,,,CELL_514,,,,,"-88.6086,-86.5781",,,2188678594951,IMEI_327361,False,,,2023-01-10 05:32:23,,1733
,conference,,,,,"30.9935,-71.0907",,,,,CELL_449,,,,,IMEI_479533,,,4159861563830,,,,2978,,5142807518813,,False,,,07/10/2023 14:00:46,,
,,,,,,,,video_in,,,,,,,,,CELL_485,,7072067890864,,,"87.0648,109.1899",2085,,,IMEI_728248,False,2633813060714,,2023-09-10T20:15:52.000Z,,
,,,,,3091,,,,,,,,,,,,,,5627254298081,"88.9448,-6.3205",,,,CELL_200,,IMEI_702174,False,4235512600220,,02/09/2023 22:05:55,video_out,
conference,,1517,,,,"37.4764,-64.2349",CELL_694,,,,,8008746025036,,,,,,,,,IMEI_543855,,,,,,False,2761237455399,1692483930,,,
,,902,,2023-05-12T11:46:33.000Z,,"-69.8478,134.5662",CELL_989,conference,,,,,,,4162574254868,,,,,,IMEI_387732,,,,,,False,9649231516031,,,,
,,,,,,"61.3343,-172.2071",,,,,CELL_373,6537469392649,,7411899396503,,,,,,,,,3168,,,IMEI_691428,False,,,02/14/2023 13:00:13,video_out,
,,,,,,,,video_in,,7172451238674,,,,,,,CELL_822,,,,,"58.6642,-173.3525",64,,4893705927895,IMEI_215057,False,,,06/27/2023 04:00:55,,
,,,,24/10/2023 15:09:10,,,,video_out,,,CELL_897,,IMEI_637110,,,,,7861178893214,8798792264619,"58.0051,-99.1068",,,795,,,,False,,,,,
,video_out,,,12/06/2023 20:44:57,,,,,,,,3239448661721,,,,,CELL_759,,,,IMEI_900229,"-11.0831,-26.8875",,,6047511702905,,False,,,,,3128
,,3409,"26.1968,171.2205",,,,,video_out,,,,,,3315872909678,5340964281449,,,,,,,,,CELL_296,,IMEI_704199,False,,,1699000706,,
,,3239,,,,,,voice_in,02/08/2023 03:46:50,,CELL_607,4929973452162,,,,IMEI_658704,,,,"56.6659,176.7753",,,,,,,False,7588111793387,,,,
video_out,,,,,,,,,,,,,,,,,CELL_471,9072219540437,3178589590431,"55.3406,-71.6991",IMEI_349690,,410,,,,False,,2023-05-22T10:04:31.000Z,,,
,video_in,,,,561,,,,06/13/2023 08:56:42,,,5816840092628,,1306744156395,,,,,,,,"-86.5347,14.3755",,CELL_526,,IMEI_325497,False,,,,,
,,,"75.5792,-64.1306",,,,CELL_153,conference,,,,4758817544147,,,,IMEI_632516,,2202515053474,,,,,,,,,False,,,1702408279,,2213
,,,,05/09/2023 21:34:43,,,CELL_595,voice_in,,5955409540520,,,IMEI_766359,8056130835960,,,,,,"-89.2592,-14.6732",,,3411,,,,False,,,,,
video_in,,2965,,,,,,,,,,,IMEI_161300,,,,,,4246183580436,"33.3863,-107.9588",,,,CELL_967,9316311291169,,False,,2023-05-31 23:06:16,,,
,,,,,,,,,25/09/2023 06:58:37,,,,,,,IMEI_429307,CELL_639,,7044858369350,,,"65.8040,74.6916",,,8075379701102,,False,,,,voice_in,3174
,,,,,481,,,,31/08/2023 17:35:55,8642130613287,,,,8858437220271,,IMEI_112829,,,,,,"56.6142,5.0878",,CELL_262,,,True,,,,video_in,
,conference,273,,2023-02-16 10:12:33,,,CELL_616,,,7510581482035,,,,,,IMEI_325091,,,,"79.0636,-110.8292",,,,,,,False,6435019430313,,,,
,,,,,3574,,,video_out,,,CELL_358,,,,9033245989008,,,1983759329915,,,IMEI_628621,"-76.7165,142.7614",,,,,False,,,1687769197,,
voice_in,,121,,1676417582,,,,,,,CELL_441,,IMEI_929529,,,,,,4014471168124,"47.1822,-102.0525",,,,,5784664126026,,False,,,,,
,conference,,,07/04/2023 03:06:03,,"-35.3388,26.2062",,,,,,,IMEI_132785,,2481121042920,,,,,,,,3423,CELL_738,2186821139088,,False,,,,,
,video_out,1520,,,,,,,18/02/2023 16:22:08,1517181101474,CELL_292,,,8785927172287,,,,,,,IMEI_754224,"-4.0238,41.9465",,,,,False,,,,,
,,,,25/11/2023 17:58:15,2029,"-53.5411,-141.9704",,,,5282165261464,CELL_461,,,,,IMEI_384214,,,,,,,,,,,False,8949481656447,,,conference,
,,1803,,,,,CELL_839,,10/01/2023 13:20:37,5421805769608,,,,,,IMEI_368099,,9998968153655,,"80.7922,91.0003",,,,,,,False,,,,voice_out,
,,,,2023-05-17 13:10:21,,"-38.7383,37.3347",,,,,CELL_442,1785696378904,,,,,,,,,,,620,,,IMEI_251985,False,8258428725949,,,voice_out,
,voice_in,,,,,,,,2023-09-10 02:10:26,,,,IMEI_621793,,9192809738861,,,,,,,"-18.0876,-105.8751",282,CELL_722,5052117023827,,False,,,,,
voice_out,,506,,,,,,,,,,,,2861071083623,,,,,2327452584086,"-47.5894,-124.9659",,,,CELL_424,,IMEI_893484,False,,,07/07/2023 07:33:47,,
,,,,11/18/2023 18:03:47,,"77.9770,-101.4259",,,,,,,,,9090213622535,,CELL_756,,,,IMEI_589160,,,,3699084879154,,False,,,,conference,3437
conference,,,"84.7218,-126.9686",,,,,,2023-03-23T10:21:53.000Z,,CELL_387,,,,3542298831141,IMEI_205590,,2387053256539,,,,,2825,,,,False,,,,,
,,,,11/04/2023 00:25:21,,"-34.7022,-99.8983",,voice_in,,,,,,9310418529209,3975048058359,IMEI_920440,,,,,,,2896,CELL_193,,,False,,,,,
conference,,,,2023-02-13 17:39:49,331,,,,,,CELL_514,,,,,,,,2899969031666,,IMEI_472811,"-56.7667,48.9685",,,8372051400208,,False,,,,,
,video_out,,,,3303,,,,08/03/2023 02:49:11,,CELL_566,7540776356099,,,,,,6938020296684,,,,"-61.0518,47.6378",,,,IMEI_611207,False,,,,,
voice_in,,,,,3043,"59.8256,178.8943",,,,9035657028655,,,,7015133195833,,,,,,,,,,CELL_863,,IMEI_901565,False,,,1701476369,,
,,,,,108,,CELL_740,conference,2023-08-26T20:45:36.000Z,,,,,,2523962614233,IMEI_340175,,,,,,"-65.5138,170.1744",,,,,False,9831053402995,,,,
,video_in,,,,2529,,CELL_553,,03/11/2023 08:21:55,,,,,,,,,6213520103480,4836459620050,,IMEI_237537,"-27.8192,41.1301",,,,,False,,,,,
,,,,,723,,,video_in,,,CELL_441,6096904735656,,7608187324769,,,,,,"43.7465,-159.8611",IMEI_307328,,,,,,False,,,1675391524,,
,,,"-18.2518,19.4232",,,,CELL_407,voice_out,1685823392,,,,,,8564610354996,IMEI_745587,,,,,,,,,9202626006473,,False,,,,,1195
,conference,,,,,"66.9283,66.3618",CELL_290,,,,,,,,,,,,5974899636081,,,,1524,,5110166968946,,False,,,27/03/2023 16:41:42,,
,voice_out,,,,,,,,,,,4671636787754,,6247025284622,,IMEI_881177,,,,,,,304,CELL_881,,,False,,,31/10/2023 06:14:06,,
,,,,,,,,,2023-06-10T16:15:13.000Z,,CELL_803,,,4955887978974,,IMEI_300318,,,1918521899345,,,"-33.6706,12.5656",,,,,False,,,,conference,1135
,,,,,,,,voice_out,,,CELL_830,,,,3989288516864,,,1423073667609,,"-35.5593,107.0225",,,2415,,,IMEI_314582,False,,,2023-04-21T15:00:10.000Z,,
,conference,,,2023-05-17T20:39:47.000Z,2016,,,,,6935791223757,,,,7167927697746,,IMEI_425617,,,,"77.3608,-122.4171",,,,CELL_762,,,False,,,,,
voice_out,,,,,2203,,CELL_938,,08/10/2023 06:02:26,,,,,,6897556018191,IMEI_994317,,2540421488656,,"-60.8331,41.5207",,,,,,,False,,,,,
,video_out,,"62.3917,-136.4519",,,,,,,,,9564899371497,IMEI_916555,,,,,,,,,,648,CELL_298,7919909155690,,False,,07/16/2023 06:07:00,,,
,,,"16.8017,154.4740",,102,,,,10/07/2023 10:40:05,,,3381129819692,,4022598756352,,,CELL_914,,,,IMEI_561695,,,,,,False,,,,voice_in,
,voice_in,,,2023-02-24T02:50:35.000Z,,"68.5943,-155.4913",,,,6521287478478,CELL_648,,IMEI_205061,6082936003628,,,,,,,,,1726,,,,False,,,,,
,,,,,,,,,07/16/2023 20:16:32,,,,,,5280155357118,,,,,,,"-6.9983,-160.6444",231,CELL_207,1160193184476,IMEI_521112,False,,,,video_in,
,,,,,,,,,,,,,IMEI_771710,,,,,,2773686613587,"-28.2480,-113.4514",,,,CELL_301,9758434675209,,False,,23/03/2023 04:18:52,,conference,1634
,,2568,,,,,,conference,2023-03-13T13:32:43.000Z,,CELL_163,,,,,IMEI_719573,,,6846094007716,,,,,,5890585150062,,False,,,,,
video_out,,,,,1735,,,,,,,,,,,,,,7016158330828,,IMEI_860526,"8.5979,-108.4058",,CELL_784,5053468863539,,False,,,1694247425,,
,,,"14.6618,-155.2750",,,,CELL_514,video_out,,,,,,,,,,,2046557229816,,,,,,,,False,6406659551054,23/06/2023 15:56:47,,,1700
,voice_in,2023,,,,"-63.4454,-48.1798",CELL_111,,,1956649446666,,,,,,,,8540759147115,,,,,,,,IMEI_359700,False,,2023-01-06 04:34:20,,,
video_in,,,,,554,,CELL_371,,2023-10-26T19:12:56.000Z,,,,,,,,,7750666677273,2548371668374,,IMEI_291215,"1.4899,-174.2470",,,,,False,,,,,
voice_out,,,,,761,,,,1675861276,,,,,,,IMEI_732719,,,3985559439582,"80.3107,-69.8704",,,,CELL_957,,,False,7062903799689,,,,
,,424,"78.7484,-160.1173",,,,,,2023-03-17 03:55:12,2766483818409,CELL_574,,,,,,,,,,,,,,8401669522300,IMEI_547442,False,,,,,
video_in,,,,,,,,,,5332294416047,,,,,,,,9502514371926,,,IMEI_856362,,,CELL_740,,,False,,11/01/2023 23:26:42,,,1749
,conference,,,1685207728,,"32.9582,-120.5584",,,,,CELL_795,2972996732705,,6984330854610,,IMEI_250093,,,,,,,510,,,,False,,,,,
,,,"75.2500,151.5048",,,,,,,,,2035718405111,,,,,CELL_218,5009998034979,,,,,,,,,False,,,1681108838,video_in,2782
,,1890,,,,"-11.6862,30.2674",,,,1442491893950,,,,,,,,,,,,,,CELL_519,3343144397732,IMEI_502809,False,,,09/02/2023 05:56:44,conference,
,,,"-45.8246,156.7216",,,,,conference,,,,9240282159816,IMEI_331788,,,,,,,,,,195,CELL_444,,,False,4821970676079,,28/06/2023 09:34:29,,
,,,,,,,CELL_179,,,,,3700006141907,,,,,,,,,,"14.6166,-159.7783",1201,,4948577565167,IMEI_545072,False,,09/01/2023 06:50:01,,voice_out,
,voice_in,,,,,,,,,,,1298329058361,IMEI_328099,,,,,,,,,"-86.8970,-26.8750",1268,,,,False,2321252616506,2023-05-26T18:51:41.000Z,,,
,,,,,1178,"1.3072,-109.3695",,,,,,,,,,,,,2208976954537,,,,,CELL_326,,IMEI_104921,False,2083075252646,,04/10/2023 18:26:22,video_out,
voice_in,,,,,,,,,03/23/2023 01:52:55,,,,,,7439173226829,,,6727804418698,,,,"-47.7087,-36.4173",1237,CELL_781,,IMEI_196055,False,,,,,
,,3567,,2023-04-29 07:26:57,,,,,,,CELL_241,,,,6143310096218,,,,,"77.5199,-157.3771",,,,,5915540540387,IMEI_584168,False,,,,voice_out,
,video_in,,,,934,"53.0014,49.9020",,,,,,,,,1983852586925,IMEI_176367,,2794021031272,,,,,,CELL_889,,,False,,04/09/2023 13:13:34,,,
,,1183,,,,,CELL_514,conference,,,,,,,,,,,5356337627233,"-51.1918,170.6399",IMEI_185793,,,,9172717787926,,False,,,2023-11-28 13:28:35,,
,,,,1684716707,2149,,,,,,CELL_805,9775253968412,,2521799818373,,,,,,"-19.3800,105.7050",,,,,,,False,,,,,
,,,"-34.2243,-8.3091",,,,,conference,11/08/2023 15:52:33,4501266762016,,,,,,,,,,,,,475,CELL_435,,,False,3710367041526,,,,
,,342,,,,,,,,,,,,,4829543221241,,CELL_749,,,"38.6619,13.5371",IMEI_577249,,,,,,False,5350979540315,2023-09-07T22:00:29.000Z,,video_out,
,,,,,,"6.9991,10.0268",,video_in,,9050586044600,CELL_575,,,,,IMEI_451428,,5113352206389,,,,,452,,,,False,,,2023-04-22 03:02:23,,
,video_out,,"-45.4353,84.2761",,,,,,,,,,IMEI_198225,,,,,6470005339724,5510423693651,,,,,CELL_418,,,False,,2023-04-15 14:11:41,,,199
voice_out,,,"6.8292,47.6547",,1283,,CELL_432,,,,,8576758753459,,,,,,,,,IMEI_215242,,,,,,True,8612672591673,,2023-03-18 04:18:39,,
,voice_out,,,,2197,,CELL_564,,09/30/2023 11:09:00,,,5506696697489,,3917613487862,,,,,,,,"-65.6109,-40.9306",,,,IMEI_395704,False,,,,,
,,,"77.2488,52.8827",,,,,video_out,,,CELL_259,6467386391453,IMEI_529251,,,,,,,,,,1425,,,,False,2878389161816,11/10/2023 08:44:58,,,
,conference,,,,3438,,,,1688095022,,,,,,,,,,8692585746961,,,"-89.5000,127.4786",,,7204355548741,IMEI_469197,False,,,,,
video_in,,,,25/03/2023 12:36:13,,,,,,5648237508385,,,,,,IMEI_216131,,7029853016046,,,,"-19.9952,-86.9278",439,CELL_827,,,False,,,,,
,,3391,,,,"-6.5132,88.0742",,video_out,,,CELL_779,,,,,,,8787349595764,2282806827220,,IMEI_134091,,,,,,False,,,2023-10-18T21:58:10.000Z,,
,,,,2023-02-05T17:49:20.000Z,,,,,,,,5812378826858,IMEI_595335,,,,,,,,,"-87.5524,11.5227",,CELL_293,,,False,9050915012932,,,,3275
,conference,,,,2362,,,,2023-02-12 12:10:30,,CELL_535,,,3964447718057,,,,,1562404477515,,,"-61.7330,-140.3731",,,,IMEI_731709,False,,,,,
,,1394,,,,,,,,,,,,,6482985250075,,CELL_873,,,,IMEI_445303,,,,,,False,8868743985930,,2023-06-01T09:47:11.000Z,conference,
,voice_out,2654,,,,,,,2023-06-12T08:19:14.000Z,5917609229000,CELL_768,,,9865490567056,,,,,,"-73.3940,-164.8664",,,,,,IMEI_501573,False,,,,,
video_in,,,,,,,,,,,CELL_359,9839700726638,,,,,,,,,IMEI_896230,"-33.7501,12.0979",2344,,5747461818507,,False,,,23/03/2023 13:10:44,,
video_out,,,,08/09/2023 00:43:58,,,CELL_562,,,,,,IMEI_728893,,,,,,2443143546066,,,"-10.0787,31.4521",1167,,2615087498836,,False,,,,,
,,846,,,,,CELL_431,voice_in,,,,,IMEI_811540,9833285977755,,,,,7983020163842,,,"-29.4805,138.8091",,,,,False,,,1682786923,,
,video_in,,"12.1528,139.2275",,,,,,1681147631,,,,,,,,CELL_558,,4776000565198,,,,2730,,8375061426712,,False,,,,,
,,1171,,,,,,voice_out,,,,1491428061818,,,,IMEI_406104,,3075090516487,,,,,,,,,False,,,1692296365,,
,,972,,,,,,voice_out,,,CELL_648,,,,,,,,1766956786951,"34.7908,60.1951",,,,,,IMEI_283596,False,5073648973556,03/05/2023 03:51:21,,,
,,2498,"22.2562,-138.2305",28/01/2023 20:25:51,,,,,,,,,IMEI_751153,,5122472150461,,CELL_717,,,,,,,,,,False,7100124363694,,,voice_in,
,video_in,2041,"-76.0946,-111.8152",,,,,,,,,6016006185838,,,,,,,,,IMEI_925582,,,CELL_741,1827286753917,,True,,1688834176,,,
video_in,,,,,,,,,,,,,IMEI_614079,,,,CELL_831,,1185739943635,,,,,,3916389206768,,False,,2023-07-11T02:44:49.000Z,,,2670
,,,"9.0671,91.6853",2023-10-28T23:54:48.000Z,2843,,,video_in,,,,,,,8804197129112,IMEI_247405,CELL_321,,,,,,,,1254307789403,,True,,,,,
,,1872,,2023-01-25T16:58:02.000Z,,"61.0101,131.2904",CELL_969,,,,,,,3745311461131,,,,,1272711086559,,IMEI_355067,,,,,,False,,,,conference,
,,,"12.3693,-50.6173",,,,,,,,,3742822709921,,,,IMEI_313274,,,,,,,,CELL_908,,,False,8151692454951,,1682729171,conference,3332
,,3400,,,,,,,08/21/2023 02:55:01,,,7734026217735,,,,,CELL_819,,,,IMEI_656894,"-18.8872,14.5131",,,,,False,1463687471995,,,voice_in,
,conference,,,,,,,,,,,1488615386059,,8804714456304,,,,,,"22.8831,101.1446",,,,CELL_724,,IMEI_702007,False,,10/05/2023 13:26:27,,,2084
,,,,,,,,voice_in,,,,,,,,IMEI_310657,,5732277345517,8690307835661,,,"-12.7236,38.7398",,CELL_815,,,False,,,01/16/2023 00:18:53,,2269
,,,"-37.7762,45.7564",,,,,,,,CELL_567,4782949254555,,,,,,,,,IMEI_646184,,,,9330665246302,,False,,,2023-04-04T03:46:39.000Z,voice_in,875
,,,"-62.5269,172.2570",,,,,voice_in,,,,2225166975549,,4772722161431,,IMEI_554244,,,,,,,,CELL_806,,,False,,,2023-09-07 06:18:07,,2702
,,,,,,,,,,,,,,,,,,,4032903478274,,,"-51.9724,110.7702",76,,,IMEI_782546,False,4273739803597,,2023-06-04 14:20:12,voice_out,
,,488,,,,,,,,,CELL_305,,,6801085796789,,,,,7173484512921,,,"-67.3819,172.2574",,,,IMEI_561594,True,,08/04/2023 17:29:22,,video_out,
,,,"47.0915,-68.4923",2023-05-29T23:28:29.000Z,,,,conference,,,,,,,2847809602759,,,,,,,,,CELL_341,1956755872160,,False,,,,,664
conference,,,,,,,,,,,,,,,2422740209840,,CELL_646,8235803762557,,"-39.5807,94.9468",,,3408,,,IMEI_951734,False,,,30/04/2023 13:53:07,,
,,,,05/20/2023 03:43:12,864,"38.3324,-121.4245",,,,,,,,5226067173888,5833090721429,IMEI_927320,,,,,,,,CELL_716,,,False,,,,voice_out,
,,2314,,,,,,voice_out,,,,,,,1183970706849,,CELL_993,,,,IMEI_473098,"-8.5943,32.0535",,,3771582091931,,False,,2023-03-04T01:52:47.000Z,,,
,,,,,,"66.8689,8.0927",CELL_994,video_in,,,,,,,,,,,2822976808836,,,,,,,IMEI_451674,False,9865986824393,2023-03-29T20:21:51.000Z,,,1653
video_in,,2958,"-23.0123,-118.6223",,,,,,,,,,,3455192875902,,,,,7441600419107,,,,,CELL_739,,,False,,09/01/2023 23:33:04,,,
,voice_out,,"-21.6095,173.8743",,1825,,,,,,,3041927629898,,,,IMEI_558271,,,,,,,,CELL_537,4195254064476,,False,,1673770273,,,
,,,,,,"-74.1711,-163.8616",,video_out,08/16/2023 01:28:39,5847829623499,,,,,,,,,,,IMEI_791514,,2019,CELL_904,7195535859519,,False,,,,,
,,,,,,,CELL_941,,11/10/2023 22:29:50,,,,IMEI_462980,,,,,,9435041325504,"-38.6194,112.0959",,,2346,,1995004890982,,False,,,,voice_in,
,,1658,"89.0400,-95.8038",,,,,,,,,,IMEI_485890,,,,CELL_577,,6310549248242,,,,,,,,False,6479610364154,2023-12-04T19:03:37.000Z,,video_out,
,,1126,"-50.8539,11.7960",,,,CELL_284,voice_out,,,,,,,,IMEI_177555,,,8876449095883,,,,,,6604161364525,,False,,,16/08/2023 11:27:38,,
,voice_out,,,2023-09-29T10:28:17.000Z,122,,,,,,,7832497884632,,8141580890805,,IMEI_301991,CELL_599,,,,,"6.9018,91.7761",,,,,True,,,,,
,,3360,,,,,,,,,CELL_751,,IMEI_329071,1554624195018,,,,,7265759279511,"57.4796,133.2853",,,,,,,True,,,02/08/2023 19:39:41,,
,,,,2023-01-20T21:39:21.000Z,,,,,,,CELL_507,2508199365510,,4060180345343,,,,,,"14.5164,144.0011",,,,,,IMEI_715773,True,,,,,1833
,,,,,,,CELL_540,voice_in,24/12/2023 15:39:15,,,,,5946412507735,,IMEI_627006,,,4540971691530,"8.5492,-58.9248",,,,,,,False,,,,,1171
,video_out,,"-4.9023,178.2033",,,,CELL_176,,,5757996751602,,,,,,,,,,,IMEI_341103,,,,8361484162662,,False,,2023-05-30 21:56:28,,,1728
,conference,,"46.7697,172.3350",,,,,,,,CELL_553,,,8118422054340,8168099542852,,,,,,,,,,,IMEI_211736,False,,1678065795,,,554
,voice_in,,,2023-02-27T06:30:49.000Z,443,,CELL_392,,,,,7278804609131,IMEI_419298,,,,,,,"22.8015,28.5605",,,,,3244521342485,,False,,,,,
,,,"-46.5785,-99.3482",06/23/2023 13:05:36,2926,,CELL_441,conference,,,,9936401189960,,3994042345350,,,,,,,,,,,,IMEI_679689,False,,,,,
,,2083,,2023-02-20T19:10:26.000Z,,,,,,,,7564251620196,IMEI_406014,2189999045435,,,,,,,,"-63.8474,-154.3671",,CELL_899,,,False,,,,video_in,
,,,"-25.6838,116.6626",,,,,conference,,,,8657302283501,,,,IMEI_984416,CELL_971,,,,,,,,,,True,1277220068158,2023-09-26T07:16:22.000Z,,,2055
,,,,,,,,video_out,,,,1472531798627,,8964662024220,,IMEI_926520,CELL_292,,,,,"-27.7044,8.8843",,,,,False,,2023-05-08 01:43:19,,,1334
,conference,,,,,,,,2023-12-13T06:13:34.000Z,1583947003957,,,IMEI_925667,,,,,,,,,"30.6403,133.8142",,CELL_168,,,False,6106494394013,,,,407
,video_in,,,,2783,,,,,,CELL_570,,IMEI_459993,,8211631107775,,,,,,,"36.8790,146.5293",,,6279672397773,,False,,2023-11-15 20:38:40,,,
voice_out,,,,,,,,,,,,,IMEI_248829,,,,,,2313471032325,"-49.0706,-39.2346",,,1513,CELL_333,,,False,5801884712736,,14/11/2023 22:23:22,,
,,,,1682970662,,,CELL_552,voice_out,,,,,,,,,,,3316474662121,,IMEI_715575,"-54.4670,-73.0803",,,2889307876231,,False,,,,,3355
,voice_out,81,,,,,,,,7480470718805,,,,,,,,,,"37.6580,11.1363",,,,CELL_589,,IMEI_286286,False,3742457414418,,2023-10-22 17:14:39,,
voice_in,,,"60.7130,179.5554",2023-07-27 15:19:38,184,,,,,7503854002881,,,,,,,CELL_100,6153663763984,,,,,,,,IMEI_413491,False,,,,,
,,,,,,,,,,,,4390935129060,IMEI_534475,,,,,7448263101726,,"-37.8600,83.3495",,,,CELL_717,,,False,,2023-06-10 23:16:25,,video_out,1987
,,,,,3530,,,,1701280913,,,,,,3300781833045,IMEI_326017,,,,,,"-89.4858,77.9351",,CELL_640,5388108496526,,False,,,,conference,
,,,,,,,,conference,21/02/2023 07:47:45,,,,IMEI_564012,,7443675415673,,,1172068520763,,,,"28.8027,179.2425",,CELL_200,,,False,,,,,857
,,204,"23.8291,82.0481",,,,,,,,CELL_698,,IMEI_788300,,,,,,4366270350291,,,,,,1721189209985,,False,,06/09/2023 01:16:02,,voice_in,
,,,,,,"22.6220,49.6984",,,,,CELL_147,,,4014260724823,,,,,8466706458701,,IMEI_981200,,,,,,False,,,01/04/2023 17:58:25,,23
,,,,16/11/2023 10:56:33,511,"-29.6138,-167.6222",CELL_618,,,5205478306011,,,,,,,,,,,IMEI_848768,,,,,,False,8763924229232,,,video_in,
,,,"-59.5241,92.1231",,,,,video_in,,,,9545203215407,,,,,,9043906039103,,,IMEI_106475,,1280,CELL_587,,,False,,2023-06-05T08:36:39.000Z,,,
,,,,01/25/2023 03:49:15,,,,,,2715220043177,,,,5381894081039,,IMEI_397241,,,,"-26.0284,139.4941",,,1205,,,,False,,,,voice_out,
,,,"-26.8045,-20.8049",,2168,,CELL_468,video_in,2023-05-28T21:24:56.000Z,,,,IMEI_242650,,,,,1083526693963,3837782444251,,,,,,,,False,,,,,
,,2690,"37.4520,-71.4637",,,,CELL_484,video_in,,,,,,,8034542345024,,,,,,,,,,,IMEI_154613,False,7059763258082,23/03/2023 10:07:06,,,
,video_out,,,,1043,"-0.4030,40.8761",,,,,,,,4188890459331,4157564968689,,,,,,,,,CELL_685,,IMEI_902687,False,,,1693080815,,
video_out,,,"54.6318,70.1052",2023-04-30T22:33:11.000Z,,,,,,,,,,,1163854172228,,,,,,,,1704,CELL_236,,IMEI_464827,False,8192814490931,,,,
,conference,,,,2124,,,,,,,,,,,,,2909009474744,3377410180080,,,"2.7666,0.2924",,CELL_433,,IMEI_886842,False,,2023-06-02T07:11:20.000Z,,,
video_in,,,"37.9418,42.3984",,59,,,,,,,,,3428290155141,8011806129975,,CELL_479,,,,IMEI_847307,,,,,,False,,,2023-10-07 22:24:33,,
voice_in,,,,2023-08-07T02:10:28.000Z,1819,,,,,,CELL_862,,IMEI_947294,,,,,,1175929273978,,,"14.6892,107.7299",,,,,False,7447174320376,,,,
,,1378,"18.8389,109.0896",30/09/2023 12:35:36,,,CELL_157,,,8016207364318,,,,,,,,9575006172731,,,,,,,,IMEI_506844,False,,,,voice_in,
,,,,,,,,voice_out,,,,9510212153824,,,,,,,,"-40.9024,151.0016",IMEI_318311,,,CELL_127,1543491575124,,False,,2023-08-12 05:29:44,,,2413
,video_in,,,,2426,,,,1690375348,5368455052594,CELL_415,,,9531396829985,,,,,,,,"-2.3294,177.7615",,,,IMEI_169095,False,,,,,
,,,,1677000415,960,,,,,,,,,,,,CELL_160,,2499196476656,,,"-76.3420,38.3770",,,,,False,2348606015749,,,conference,
,video_in,,,,1296,"14.5177,-24.3604",CELL_555,,2023-02-13 07:47:40,,,8449945355428,IMEI_485278,5830357955534,,,,,,,,,,,,,False,,,,,
video_in,,1007,,09/01/2023 23:58:08,,,,,,,CELL_232,7369081829106,,8691187398113,,,,,,,IMEI_616319,"-38.7443,-1.4829",,,,,False,,,,,
,,,,2023-08-09T19:19:53.000Z,1016,"-38.0365,-39.0753",,video_out,,4987989271123,CELL_643,,,2112397766998,,IMEI_693375,,,,,,,,,,,False,,,,,
,,2558,,,,,,,,1084099486233,CELL_388,,IMEI_777674,,,,,,,,,"-35.3540,23.7671",,,3769706455253,,False,,04/02/2023 18:04:17,,voice_in,
voice_out,,,"58.7484,-80.6506",02/27/2023 05:59:07,,,,,,6154923870770,CELL_806,,,,,IMEI_433686,,2707220426827,,,,,408,,,,False,,,,,
,,,,12/25/2023 15:54:24,1939,,,,,2701943867890,,,,,,,,,,"-26.8293,-75.0857",,,,CELL_245,8198608096131,IMEI_838698,False,,,,conference,
video_out,,,,,,"-18.1171,-169.8292",CELL_615,,09/01/2023 06:50:44,,,7944688512501,,,,,,5408734733269,,,IMEI_115281,,,,,,False,,,,,3098
,,,,,,,,,2023-01-22T15:25:59.000Z,,CELL_288,8254179130133,,6520852696236,,,,,,"-68.2648,172.9805",IMEI_906251,,,,,,False,,,,voice_out,558
,,,"63.5501,-163.8864",,,,,voice_in,,,,,IMEI_621550,1921408850192,8513887713756,,CELL_968,,,,,,1768,,,,False,,2023-04-12T08:46:14.000Z,,,
voice_out,,,,,3558,,,,1677742689,,CELL_668,,IMEI_932712,,9403666710287,,,,,,,"-41.3320,-71.2735",,,,,False,1798768508699,,,,
,video_in,,,,,,,,2023-03-17T07:22:34.000Z,,,,,,,,CELL_426,,8513756792141,"61.0704,-19.4633",IMEI_293389,,,,,,False,4714778354871,,,,1831
,,,,,,,,,,,CELL_263,,,,,,,,5946086247894,"11.6138,52.4218",,,,,,IMEI_659943,False,8969677263392,1702270342,,video_in,2426
,,,"-57.0932,-9.7191",,,,,,,,CELL_566,,,,,,,,5951962758025,,,,,,,IMEI_628501,False,1626478175926,2023-09-23 08:09:09,,video_in,1957
,video_in,,,,,,,,2023-10-18 04:34:23,,,,IMEI_930825,5976491247594,,,CELL_275,,6771258866740,,,"-34.5379,53.7459",884,,,,False,,,,,
,video_out,,,,,"-20.6857,44.4951",CELL_831,,,,,,,,,,,,4171856444144,,,,,,5955307220248,IMEI_590768,False,,,2023-01-26 23:37:43,,3054
,voice_out,,,,,"-75.1354,62.6952",CELL_808,,08/12/2023 04:16:24,4727314203300,,,,,,,,,,,IMEI_978627,,,,3546895034043,,False,,,,,2198
,,294,,,,,,,,,,,,,5392213854979,IMEI_449436,,,,,,,,CELL_690,6227996049517,,False,,,2023-08-16 10:13:29,conference,
