roaming_status,action,geo_coordinates,event_id,platform,subscriber_id,event_type,position,terminal_model,home_network,network_type,recorded_at,bearer_type,user_id,device_type,timestamp,transaction_id,device_model,tracking_id,os_version,device_os,is_roaming,access_technology,event_name,service_action,roaming_active,location,event_time,log_time,phone_number,connection_type,msisdn,is_fraud,session_id,handset,cell_location,os_type
False,SIM switch,"-58.5878,-35.0020",,,,,,,,,2023-05-12T00:36:24.000Z,,,,,,,225aaf53-5d41-4e4d-9fe9-108ba1e6a3f8,,iOS 15,,3G,,,,,,,,,9148746083868,False,,,,
,location_change,"-47.5527,-156.7768",,,4658428597742,,,,False,,,,,OnePlus 10,04/01/2023 04:04:02,fe26bade-e3f9-4692-8281-195c04322073,,,,,,3G,,,,,,,,,,False,,,,iOS 16
,location_change,,9b19545b-6bcb-4f79-9b97-41b92bdaf779,,,,,,,2G,,,,,,,,,iOS 15,,True,,,,,,2023-08-25 19:25:28,,,,8347501798695,False,,iPhone 14,,
,,,,,,,,,True,,,,5240500133683,iPhone 14,,,,c74976fe-31a9-42b6-88d9-36f1616e8978,Android 11,,,,power_on,,,,,05/19/2023 21:23:26,,WiFi,,False,,,"-31.9605,84.0522",
False,,,,Android 12,,,,,,,,,1534429459704,,2023-01-11T03:54:23.000Z,,Pixel 7,,,,,2G,,app_launch,,,,,,,,False,da87ea9a-d0ea-4a0c-a6da-b728d4985eca,,"-86.5355,150.0173",
False,,,,,,,"-36.5179,-134.3736",,,,,,,Oppo F21,07/18/2023 21:58:12,,,b0085663-cb56-4453-8869-52c81c086c0c,,,,,,SIM switch,,,,,9408926675332,3G,,False,,,,Android 12
,,,,,,,,,,,,,,OnePlus 10,09/22/2023 11:32:42,,,1a629784-71ba-4005-a7bc-7ea9c7e4c836,iOS 16,,,,,SIM switch,True,,,,,2G,9636607175193,True,,,"-56.2614,-129.4840",
,,,,,8659214964819,location_change,"-53.1358,-63.8420",iPhone 14,,WiFi,,,,,,,,,,,False,,,,,,,11/02/2023 17:02:10,,,,False,bed62b2e-f84d-4660-8dce-01470cd7c903,,,Android 13
,,,,,,,,,True,,2023-05-17T00:35:30.000Z,5G,3882290104289,,,,Samsung Galaxy S22,28434b43-425e-4a94-9fb8-907900b043b3,,,,,SIM switch,,,,,,,,,False,,,"-63.3082,111.7191",Android 13
,,"32.3964,162.9362",,,9157592284292,,,,,,2023-04-20 23:37:03,,,,,,Samsung Galaxy S22,,Android 12,,,,app_launch,,False,,,,,,,False,fb0261a1-2575-4fa0-90c4-92126f156a38,,,
,,"-47.7644,109.8901",b2c7435c-eaaa-4039-8a02-e70532e0ea95,,,,,Samsung Galaxy S22,,,,3G,5480616388437,,1692413048,,,,Android 11,,False,,,SIM switch,,,,,,,,False,,,,
,SIM switch,"-54.3570,-27.6959",a3931efe-d437-4070-a5af-5880f919f66f,,6350200178229,,,OnePlus 10,,4G,07/27/2023 08:10:19,,,,,,,,,iOS 15,False,,,,,,,,,,,True,,,,
,,,,,7553366367802,,"43.4222,4.9127",,,5G,,,,,,,,8d1289c3-9531-4cf5-92b9-9346080b4a02,,iOS 15,,,app_launch,,True,,,1676109844,,,,False,,Pixel 6,,
,,,90d04987-3458-406c-936c-34a39cd1994e,iOS 15,7685022331883,power_on,,Pixel 6,,,,WiFi,,,,,,,,,,,,,False,,,2023-10-30T07:01:18.000Z,,,,False,,,"-71.7943,164.3464",
,,,,Android 12,,,"43.0076,69.6817",,,,,,4713957315538,,2023-08-24T09:52:37.000Z,,,,,,,,,location_change,False,,,,,3G,,False,611754f9-48fb-4eee-841f-a9751e83c51c,Vivo V25,,
False,,"-35.8408,-139.8304",,,,,,,,WiFi,,,,Xiaomi Mi 11,,,,,,,,,,app_launch,,,,04/02/2023 01:03:23,1462931739275,,,False,e823a046-e647-4d12-84f7-3dce7540a9fc,,,Android 13
,app_launch,"65.7642,-97.3790",,,4862946408984,,,,,,2023-01-03T07:05:58.000Z,5G,,Samsung Galaxy S22,,4e643616-c882-41a0-9772-102d40be39f2,,,,,False,,,,,,,,,,,False,,,,Android 12
,,,0cf484e7-64b0-482e-9601-9d7e5bd32628,iOS 16,,,,,,2G,,,,Samsung Galaxy S22,,,,,,,,,,power_on,True,"20.3766,7.2052",,12/03/2023 12:41:58,3609391987573,,,False,,,,
,,,3aed37a6-e5fb-4e3c-8e12-32f372ced255,Android 12,,location_change,"-12.2276,-88.7438",iPhone 13,True,,,,2986204203637,,1682162764,,,,,,,5G,,,,,,,,,,False,,,,
,,,,,2329017978631,location_change,,iPhone 13,,,,,,,,,,0af4673c-9f7a-4fcc-8a1d-e73bc42a1f65,,Android 13,True,4G,,,,,2023-04-26T16:25:06.000Z,,,,,False,,,"19.5273,-24.3905",
True,,,,,,power_on,,,,,2023-07-23 00:03:36,WiFi,,OnePlus 10,,,,,,,,,,,,"-89.5105,-88.3293",,,,,3283192217194,False,776802b4-6878-40cd-8158-933d5626dfa6,,,iOS 15
False,location_change,,,,,,,,,WiFi,,,,,1690668827,,iPhone 13,,,iOS 16,,,,,,"-56.7257,-66.1942",,,5984793721335,,,False,981478ae-9ff1-46fb-b5d7-c5e209787cc9,,,
,app_launch,"13.0148,-100.7453",,,,,,,,,,,4550869145638,,,,,0ca097b5-1880-4c06-9a47-1ebde6bfd1af,,iOS 16,True,2G,,,,,2023-01-22T08:21:54.000Z,,,,,False,,iPhone 13,,
,,"38.4982,-17.0260",,,,power_on,,,False,,,WiFi,,,,,Pixel 7,,iOS 15,,,,,,,,,22/04/2023 20:26:25,,,5640716083050,False,a38848a8-cf36-4ead-9ec6-89caed0fec0a,,,
,,,5894fd85-8660-4026-8212-0df649af5503,iOS 15,,,,,,,,,9213096002965,,11/02/2023 20:09:53,,Xiaomi Mi 11,,,,True,3G,,power_on,,,,,,,,False,,,,
False,app_launch,,,,9119560454477,,,,,,2023-10-17T19:11:36.000Z,,,,,,OnePlus 10,,,,,WiFi,,,,,,,,,,False,cfd16387-18e0-4fb8-b6d0-3ddbda497cca,,"-69.5935,-14.0602",iOS 16
,,,20edf091-9b5e-4d6f-9eaa-1e7975bf55a8,iOS 16,,,,,True,,,,,,,,,,,,,5G,,power_on,,"-32.6268,179.7843",2023-04-07T18:45:56.000Z,,7987790511858,,,False,,,,
False,location_change,,,,,,,,,,,,,Realme GT,27/04/2023 02:14:13,,,25f02915-2886-44ad-8277-5d24adbc45db,iOS 16,,,5G,,,,,,,8209301919947,,,False,,,,
False,,,,,1330182380216,,,,,,,,,,,d1394176-a500-41da-929b-365b223cbe15,Oppo F21,,iOS 15,,,5G,app_launch,,,"58.7429,-136.7356",,1684187500,,,,False,,,,
True,power_on,,,,,,,,,,,4G,,,,,,e9b84357-4ce0-4ec4-b2d5-eea82cb9f48d,Android 11,,,,,,,"-8.2787,-58.8763",,2023-07-06 03:47:33,,,6624312597481,False,,iPhone 13,,
,,,,,,,"-51.9017,-0.8820",,,,,,,,,,Pixel 7,,,,,4G,,app_launch,False,,2023-03-28 07:44:56,,2863519172904,,,False,,,,
True,power_on,"-56.1603,-80.5239",cc011bee-0b15-4a1f-b667-64b9ec442f15,iOS 16,,,,,,,,,,Pixel 6,,,,,,,,3G,,,,,,27/10/2023 11:35:39,,,2206886310728,False,,,,
,app_launch,,,,,,,,,,,,,,,,,cf1548d6-746d-4dc6-a5ac-1dbca577ac45,,Android 12,True,2G,,,,"77.3941,19.3277",,14/06/2023 04:51:37,4717501016419,,,False,,Pixel 6,,
,,"8.4773,65.5462",,iOS 15,,,,,True,,,,,,,19d0a8b5-8b39-412a-b52e-2700c946c0a3,Oppo F21,,,,,,SIM switch,,,,2023-01-16 22:28:15,,1052325626831,WiFi,,False,,,,
,,,,,,,,,True,3G,,,,,,,Oppo F21,5ccc576a-1993-4792-927f-0eaf5aef90d5,,,,,,SIM switch,,"-40.4980,138.8414",,2023-10-23 21:47:22,,,2617752059958,False,,,,iOS 16
,,,,,,app_launch,,,,,,,,Samsung Galaxy S22,2023-05-19T05:32:04.000Z,,,5eaa0610-4e81-4cc6-8229-b5a2f994f1a7,Android 13,,False,,,,,"-73.0309,177.5659",,,1869556910054,WiFi,,False,,,,
,,,dd0b1857-9179-4e4b-abd7-506ea976a1cd,,,SIM switch,,,,,2023-03-12T08:10:30.000Z,,4072650109735,Pixel 7,,,,,,Android 12,True,WiFi,,,,"10.5241,-159.3406",,,,,,False,,,,
,,"-72.4338,-91.1952",,,6200520207497,app_launch,,,False,,,WiFi,,iPhone 13,,,,dedbe74c-c8dd-4dd7-8b02-dd6b3753fce5,,,,,,,,,,2023-12-27T11:21:30.000Z,,,,False,,,,Android 11
,,,,,,,,,True,,,,4970145870471,,08/27/2023 07:06:55,,iPhone 13,015d147f-2371-477d-bf85-f9fcddc1a0a0,Android 11,,,,power_on,,,,,,,5G,,False,,,"9.9220,-115.8273",
True,,,425de539-5e4f-4b1e-95f6-96bc16cbdb43,,1391007981160,app_launch,,Pixel 6,,3G,,,,,2023-02-27 10:44:28,,,,Android 13,,,,,,,"-68.5884,-134.3555",,,,,,False,,,,
,,"-22.1678,92.5252",018e1d34-1090-4000-ac4a-6e7e1a70b55e,,,,,,False,,,WiFi,,iPhone 14,,,,,,,,,,location_change,,,,2023-05-29 13:54:12,,,7439140633151,False,,,,Android 13
,,,,Android 11,,,,,True,,2023-03-02T01:52:09.000Z,,,,,,,,,,,WiFi,SIM switch,,,,,,8251984391397,,,False,,Oppo F21,,
,location_change,"-65.0989,63.4344",,,4907105134905,,,Pixel 7,,2G,2023-01-09 02:10:48,,,,,80180aee-5851-4151-b322-1ac81ab8c91c,,,,Android 11,True,,,,,,,,,,,False,,,,
,app_launch,"65.1378,121.6068",,,5356634965210,,,,,,,,,iPhone 14,08/08/2023 07:05:33,,,40de2fef-a349-451a-9668-c1e35de68bf9,Android 13,,False,,,,,,,,,4G,,False,,,,
True,,,,,,,,Realme GT,,,,,,,,,,,,,,4G,SIM switch,,,,25/07/2023 12:11:43,,2420499990802,,,False,084a03cd-200b-4ff0-a0f4-10c70a71237a,,"63.5511,115.1140",iOS 15
True,,"-87.0058,-70.2259",,Android 11,,,,,,,,,,Pixel 6,01/05/2023 19:49:47,,,,,,,2G,,app_launch,,,,,,,3558014103012,False,845f227f-4410-4f19-81aa-4e2d9eb1672f,,,
False,,,,Android 12,6543579043722,,"-70.2032,-75.2802",,,,21/10/2023 08:34:30,,,,,,,,,,,4G,location_change,,,,,,,,,False,,Pixel 6,,
,,,,,7976628637419,,,,,,,,,Pixel 6,,,,9020baf6-5ed3-48ff-8be6-5fa5fa541f11,,,True,2G,,app_launch,,"36.9845,167.7457",2023-07-06T22:17:49.000Z,,,,,False,,,,Android 12
,,"70.1067,37.1054",,,,app_launch,,,,,,2G,,,,,Pixel 6,a8372623-6580-4067-b5eb-a5fcdd66481c,Android 13,,,,,,False,,,1685509381,,,2279430342661,False,,,,
,,,,,7144225513998,app_launch,"38.0369,-40.7560",,True,,1688452082,,,Samsung Galaxy S22,,,,,,Android 13,,,,,,,,,,WiFi,,False,1b974562-3acd-4547-8b6c-5b85e3cb2c1b,,,
,,,,iOS 15,,location_change,,,True,WiFi,,,4744651574091,,,,iPhone 13,7e25f6b6-023e-446f-ad7f-3530dc7835df,,,,,,,,,04/08/2023 01:23:09,,,,,False,,,"-85.2677,132.7261",
False,,,,,1205484205401,,,Samsung Galaxy S22,,,,,,,05/12/2023 21:38:04,9013e864-b2ad-4e96-8728-28678f0f3cac,,,,,,,,power_on,,,,,,4G,,False,,,,
,,,,,,,,,,,,,,,,fa4b63a8-2012-40cc-adb6-59362a896157,,,,,True,,,SIM switch,,"-72.6035,-65.3741",1690601086,,3011016063779,2G,,False,,iPhone 13,,Android 11
True,,,,,,,,,,,,5G,,,2023-03-22T11:33:48.000Z,,,,,iOS 15,,,,location_change,,,,,,,3958431522858,False,52cc31c7-92f3-4045-bde8-d277b34c40c7,,"50.7964,-83.0893",
,location_change,,4832352c-747a-43f0-953a-f5595f72fba4,,,,,,,,,,,,,,,,,,,,,,True,"83.1562,107.7027",02/08/2023 21:55:14,,,2G,9603869145878,False,,Samsung Galaxy S22,,iOS 15
,,"3.3028,-28.6523",,,,,,,,WiFi,,,,,,,Oppo F21,,Android 11,,False,,location_change,,,,2023-01-14T18:08:56.000Z,,5415633406248,,,False,96748255-865f-42d0-94fd-ca204fbf99d7,,,
,,"4.3700,130.2871",,,,,,,True,,,,,Oppo F21,,41b50831-a0bc-44db-9d0e-68666065feeb,,,,iOS 15,,,,location_change,,,2023-03-04T08:27:25.000Z,,,5G,9091674416233,False,,,,
,,,,,,,,,,,,3G,,,,,,,,iOS 15,False,,SIM switch,,,"68.9888,109.8702",2023-03-03 12:42:10,,,,3146542174554,False,3cc364f9-58d9-4999-abb7-405f14475677,Realme GT,,
,power_on,,af2a9903-c2ff-477d-921f-cd3e07a53e55,,,,,,,5G,,,,,,,Oppo F21,,Android 12,,False,,,,,"2.3068,170.1002",1698454272,,3699920710896,,,False,,,,
,,"15.1055,-119.1024",,,,,,,,,,,,Xiaomi Mi 11,,89e0133c-fd5b-481f-ab69-82c6722ffaca,,,iOS 16,,,,SIM switch,,True,,,1698375076,,WiFi,7842094426862,False,,,,
,,"15.6560,67.1472",,Android 13,,,,,,,2023-05-25T20:47:42.000Z,4G,9880016659760,,,,Oppo F21,7da0b3ce-64c6-4a03-a712-b72a5f577b9d,,,False,,power_on,,,,,,,,,False,,,,
False,location_change,,e89c992a-f6f3-48ea-8249-a99edb2f43c8,,,,,,,,,,,,10/13/2023 05:21:55,,,,,,,,,,,"-9.9712,90.9109",,,,2G,7385482565470,False,,Oppo F21,,Android 11
False,,,,,,,,,,2G,,,,,2023-08-27 09:29:21,,,1f432bd8-fc09-45c2-a9f4-8c167078f7a5,Android 13,,,,power_on,,,"4.6371,-51.1406",,,9276819803869,,,False,,Samsung Galaxy S22,,
False,,,,,,location_change,,,,,,3G,,Realme GT,11/28/2023 05:12:45,,,,Android 13,,,,,,,"50.8924,-118.1531",,,6207639905605,,,True,1a15d05e-6d4e-44f4-a1e8-9be153d5c44d,,,
,,,,,,,,,True,5G,2023-11-14 10:15:04,,,,,,,,,Android 12,,,power_on,,,,,,6076868091344,,,False,3a6195ee-8a10-4e2a-9981-5e86f475c6a0,Samsung Galaxy S22,,
,,,,,,,"45.4989,-169.1195",,,5G,,,,Xiaomi Mi 11,12/04/2023 16:44:56,26fee1a3-c8b7-4016-ac5a-ca5ae4b65817,,,,,,,,SIM switch,True,,,,3377441463246,,,False,,,,iOS 16
,,,,,,power_on,,Oppo F21,True,,,,,,02/04/2023 06:34:58,020e49ac-5a57-4b8f-8704-c864482479b3,,,,,,3G,,,,"-77.3936,25.5199",,,,,6835528352823,False,,,,
False,,"11.8335,-89.0801",19b831da-113f-4fa9-a5ed-0587ddb61736,,,app_launch,,OnePlus 10,,2G,,,6181314371630,,,,,,Android 13,,,,,,,,2023-02-21 06:31:27,,,,,False,,,,
,,,,,,,,,False,,,,,Samsung Galaxy S22,1676407144,,,6bd47555-8fa7-47f0-a0a1-e1a2463d415e,,iOS 16,,3G,app_launch,,,"54.3228,-138.6864",,,,,6603311125957,False,,,,
,power_on,,c60cbd24-aa8d-4aea-ac4d-c50c69f39625,,9882315332924,,"-65.1885,124.1965",Xiaomi Mi 11,,,2023-09-21 15:08:00,,,,,,,,iOS 16,,,,,,True,,,,,4G,,False,,,,
,,,,Android 11,,,"-46.9591,13.6120",Vivo V25,,4G,2023-11-30T23:04:38.000Z,,,,,5f63ab5c-8d99-4204-b997-884124fc6944,,,,,,,SIM switch,,True,,,,,,3401718175921,False,,,,
,power_on,,,,,,"-66.4529,163.5825",,True,,1700720631,,,,,,,,,,,5G,,,,,,,,,9363663435738,False,ac2f1eaa-bdce-4bed-8551-cdaea7a2e5c7,Oppo F21,,Android 12
,,"48.4662,-56.8448",,,,,,,,,,,,,,be3b8ed8-d21b-4542-8369-1eb06fd5647d,Realme GT,,,,,,location_change,,False,,08/28/2023 15:38:51,,,4G,3707148488885,False,,,,Android 12
,,"-64.4177,1.0157",,,,,,,,,,,,,,c4690539-da09-40f2-9b0c-95d213608b29,,,,,,,app_launch,,True,,,2023-01-21T08:32:42.000Z,1833800045188,WiFi,,False,,Oppo F21,,Android 12
,power_on,,,,,,"67.8550,-170.0926",,,,,2G,,Samsung Galaxy S22,,,,,Android 12,,,,,,False,,2023-01-11 13:55:39,,,,2912750061963,False,,,,
False,location_change,,,,,,,,,,,,,iPhone 13,11/06/2023 02:01:00,a93a9399-a45f-4299-ac7f-da8b41d41498,,,,,,,,,,"10.2115,-109.4018",,,,,7583712498344,False,,,,iOS 16
,,,17caa475-8abf-4c32-9371-1cb4fdc9bef0,Android 13,,app_launch,"-35.3902,144.4214",OnePlus 10,,,,,2462844355377,,,,,,,,False,2G,,,,,07/07/2023 00:25:42,,,,,False,,,,
,,,,,,location_change,,Realme GT,False,3G,,,,,,,,,iOS 15,,,,,,,"54.1038,76.2322",01/09/2023 16:38:43,,,,6840259871215,False,b4672120-c39c-4351-8e7e-0e3161058e3c,,,
False,,,,,,,,OnePlus 10,,,03/27/2023 10:25:01,,,,,,,a88521c1-f5fa-463b-b5e8-3518459b477e,Android 11,,,WiFi,,SIM switch,,"3.1750,26.0679",,,2242614418890,,,False,,,,
,,,,Android 12,9250527949693,,,Vivo V25,,3G,,,,,,f27f49f5-035e-407e-8cf3-223df906cfa8,,,,,,,,SIM switch,False,"-87.8927,-150.2558",,2023-04-29 23:38:23,,,,False,,,,
,location_change,"6.7589,57.8195",,Android 11,,,,,,,2023-03-13T15:32:05.000Z,,9168223734234,Vivo V25,,,,baa56236-7810-4ed7-807a-350b235b4309,,,False,,,,,,,,,4G,,False,,,,
,,"27.5659,159.6128",11872488-3636-47a3-b847-d46f67e5fb8c,,,,,,,,,,,Pixel 6,,,,,,,False,,app_launch,,,,,2023-08-31T13:59:00.000Z,6984743017392,,,False,,,,iOS 16
False,power_on,,,iOS 15,,,,,,,,,,,,,iPhone 14,,,,,2G,,,,,16/12/2023 17:59:44,,5096516968595,,,False,35b46ea9-4beb-4357-a052-12573d9d15e9,,"14.0763,-48.0320",
,,,5e75133a-963d-4a0f-968e-ae6ff30c9e59,,,,,iPhone 14,False,,,,3869872543658,,,,,,Android 11,,,2G,,SIM switch,,"82.9429,-83.3259",,1673349486,,,,True,,,,
True,,,,,,,,,,,,,9993507864791,,,7b46e48c-f93c-4b41-bf21-dea624f2b363,,,,,,3G,,SIM switch,,,2023-01-14T12:41:04.000Z,,,,,False,,Xiaomi Mi 11,"36.6298,-83.8620",Android 13
False,,,,Android 11,,SIM switch,,,,,1685872888,,3921617802253,Pixel 6,,,,,,,,,,,,"-34.4133,-38.0487",,,,2G,,False,9de33ea4-6c89-41e7-91cb-7cffd2094f23,,,
True,,,,iOS 15,9153594075370,,,,,2G,2023-03-03T05:18:16.000Z,,,,,ebd32822-1c47-402d-a733-5b786bf32ae4,,,,,,,app_launch,,,"57.4107,-138.9130",,,,,,False,,Pixel 7,,
,,"64.6603,166.9672",a315e3a4-61cf-4ab6-b3fd-54f39bf5682a,Android 13,,,,Xiaomi Mi 11,,,,2G,,,06/04/2023 20:48:40,,,,,,,,,SIM switch,True,,,,3219616792907,,,False,,,,
,,,,,,location_change,,,True,3G,1699209021,,5372800587743,,,6a28badf-daf5-4d7e-b69a-4b960dc47028,,,,Android 13,,,,,,,,,,,,False,,Oppo F21,"51.7159,169.7217",
,,,,Android 12,8022439607820,app_launch,,,,,,,,iPhone 14,,,,,,,True,,,,,"81.2476,-81.0362",,08/27/2023 20:42:46,,2G,,False,ce8e5145-6bab-4c66-a145-c8d1171ca5f6,,,
,,"11.5862,-139.6994",,,,,,Pixel 6,,3G,,,5321623956628,,04/12/2023 23:35:17,,,38d74604-9431-4fa6-9c19-7c23e0e3c533,,iOS 15,,,,SIM switch,True,,,,,,,False,,,,
,,,,,,,,,,,,,,,,,,b9c4460f-9028-442e-8212-14f040ce0058,,,True,,,location_change,,,1683681792,,,5G,1258916701623,False,,Vivo V25,"5.3766,9.8297",Android 13
,,,8b26dc77-7264-4d15-999f-cd5ac34e1861,,,,"-37.3907,-85.8892",,,2G,,,,Pixel 6,,,,,,,,,,SIM switch,False,,2023-06-14T21:44:37.000Z,,,,6384195911012,False,,,,iOS 16
,,,,iOS 15,,,,,,,,2G,1319844104545,,,,,6fecc547-3e2a-44d5-a93f-03370410ace8,,,,,,SIM switch,False,,28/06/2023 00:23:20,,,,,False,,iPhone 14,"4.2086,149.7229",
,,,,Android 13,2960618740757,SIM switch,,,,,,WiFi,,,08/05/2023 16:46:13,,,,,,True,,,,,,,,,,,False,7e69471a-fd75-4d29-9432-0a2a9ec6654d,,"-62.7261,-112.8458",
,,,,,,app_launch,"-62.1855,139.1522",Pixel 7,False,,,,,,,,,b82e66f6-37ee-47fb-a32f-3b0d1f7833a2,,,,,,,,,04/10/2023 10:44:11,,3078893504378,2G,,False,,,,iOS 16
,location_change,"-71.6297,-87.4961",,Android 12,,,,,,,,,6693047801492,iPhone 13,,,,,,,False,,,,,,1695848658,,,WiFi,,False,,,,
,app_launch,,,,,,"-85.9314,-138.8103",,,,,,,,,35f5444a-5ad6-4dc9-89de-e688dca04e1e,Pixel 6,,iOS 16,,9,,,,,,,02/06/2023 04:40:54,4416934119235,5G,,False,,,,
,,,,,4672751770052,SIM switch,,,,,,,,,,,,,,iOS 16,,5G,,,False,,1701372472,,,,,False,4cf9346c-f681-449b-ae93-b08427524819,,"-80.7976,158.3044",
,location_change,,,,,,"14.9040,26.4313",,True,,,4G,,,,,OnePlus 10,,,iOS 16,,,,,,,,2023-09-06 20:42:14,6069802167825,,,False,dd30e547-61a2-4ca2-9c95-ba2691897c6f,,,
,,,,,5517509271741,,"-83.9485,-13.7282",,,,,4G,,,08/27/2023 08:38:03,,,cafd42c5-5564-45cb-b974-0979681aee0f,,,,,,app_launch,False,,,,,,,False,,Pixel 6,,iOS 16
,,,,,,,,,,,,,6413329297395,,,,iPhone 14,,Android 13,,False,,app_launch,,,"34.9836,-130.8953",,2023-04-14 04:46:16,,3G,,False,60f9493c-09bb-44e9-ba57-a81583d27161,,,
,SIM switch,,,,,,,,False,,,,,,,,Pixel 6,,,,,,,,,"61.1199,61.8023",2023-06-12T09:44:24.000Z,,,WiFi,2826728702609,False,5043c231-9827-40a2-b852-8ca20ea5bf31,,,Android 11
True,app_launch,,,,,,,Vivo V25,,,,5G,,,,,,28ec75a4-c7be-4f92-a0ed-d8c6f41af7f0,,Android 12,,,,,,"24.9599,-16.8468",1692078856,,4158134907197,,,False,,,,
,,"39.0274,132.8632",,,,,,,,,,,7382154598789,,,,,,,,False,,power_on,,,,,07/12/2023 14:26:10,,3G,,False,286b05a7-2529-4f8e-837c-36104ca52211,Pixel 6,,Android 12
,SIM switch,,,,,,"13.3099,-40.6029",,3,,,,,,,,,,Android 11,,,,,,,,,2023-02-27T23:02:15.000Z,,WiFi,6152408715988,False,7f75c6ec-9844-426d-9d45-2eea16f28987,Pixel 7,,
True,,,,,,,,Xiaomi Mi 11,,,2023-01-30 14:05:26,,,,,,,0d15a200-81f6-489f-a49e-f46bd82ab18a,Android 13,,,,SIM switch,,,"-63.9973,-125.2060",,,,2G,3141539555221,False,,,,
False,,,4d721a05-89e6-44e6-81a9-285b4ea56bfb,,,,,,,4G,,,8420890312906,Vivo V25,,,,,,,,,,app_launch,,,,2023-09-14 08:10:35,,,,False,,,"-49.1047,79.9997",iOS 15
,,,,,,,,,,,,,9077108545869,,,,,,Android 13,,False,,,,,,,05/06/2023 04:29:13,,,,False,9be3cfe5-2310-4098-b5f1-2e89c550a1e0,Xiaomi Mi 11,"-50.6722,-154.0889",
False,,,,Android 12,,SIM switch,"-22.0167,78.0166",,,5G,24/09/2023 21:10:47,,3140727458960,Vivo V25,,,,,,,,,,,,,,,,,,False,a11171a4-fbea-4832-a552-1c16710c99f6,,,
False,location_change,,c01acdf7-e5e6-4d48-8c8f-7e57456007c0,,,,,,,,09/28/2023 18:14:29,,7368000350977,,,,Xiaomi Mi 11,,,,,5G,,,,,,,,,,False,,,"-41.4640,-3.0760",Android 11
,,,,,,app_launch,,,,,,5G,,,,f51076a5-da57-4ca4-b3a9-1e76717dcf60,,,,Android 12,,,,,True,"-67.2584,-95.3511",,2023-12-06T11:56:41.000Z,7730902720705,,,False,,Oppo F21,,
,,,,,7909253181422,,"37.7206,49.0037",Oppo F21,,,,4G,,,,,,,,,True,,,location_change,,,02/08/2023 20:39:34,,,,,False,,,,iOS 15
,,,,,,,,,,,,,,,,,Samsung Galaxy S22,2338d632-3143-41bf-9f82-7a4eb004ca9d,,Android 12,,,power_on,,False,"-29.1682,-82.7448",,1695726945,4137770283642,,,False,,,,
,location_change,"33.1683,155.0071",,Android 11,7876280412905,,,Pixel 7,,,,3G,,,,,,,,,True,,,,,,,18/06/2023 09:55:28,,,,False,49f64702-988d-4af8-ade1-819edff45422,,,
,,"69.1643,-45.9396",,,2814505062856,location_change,,,False,,05/07/2023 12:10:25,5G,,,,,,889952c2-a861-4eeb-8de2-d0dd148fcb66,,,,,,,,,,,,,,False,,Pixel 6,,Android 11
,,"19.9799,131.7808",,,3655649381580,,,,True,,,,,Realme GT,02/03/2023 18:43:43,,,,iOS 16,,,,power_on,,,,,,,4G,,False,362377a1-e6d3-48f7-a4ce-9344980da3ba,,,
,,,dc234dee-5444-4453-9724-833b4d235240,iOS 16,,SIM switch,,,False,4G,,,9219716794547,Oppo F21,,,,,,,,,,,,"-15.4191,14.4823",2023-03-31 02:15:47,,,,,False,,,,
,,,,,9886606641778,,,Pixel 7,,,10/11/2023 20:39:18,,,,,,,0febcb9c-7f9a-478f-8123-0a2710970dc8,iOS 16,,,3G,,SIM switch,False,,,,,,,False,,,"-41.1393,-120.0473",
,,,,,,,"-1.7353,-143.2514",,,,2023-03-24T23:51:50.000Z,3G,,,,,Vivo V25,,Android 11,,,,,app_launch,False,,,,9843980291720,,,False,3178f454-6999-469e-a376-a8b484c82f6e,,,
True,,"-45.7181,171.1408",,,,,,,,,,,,,,,Oppo F21,3c1ffad0-0890-4b04-b718-4feb9ad10ed5,,,,,,,,,29/09/2023 00:07:25,,3198169250356,2G,,False,,,,Android 13
,app_launch,,,,,,"2.9327,6.0308",OnePlus 10,,,2023-10-10 21:05:51,5G,2182938595811,,,69224cf6-c05d-4c21-9e51-3066d7e0a07b,,,Android 11,,True,,,,,,,,,,,False,,,,
,,,,Android 11,,,"88.7731,105.9336",,,,,,9789453138492,,,b6a35b8c-7303-401a-a9ce-f6a96f87466c,,,,,False,3G,SIM switch,,,,2023-09-28T12:21:25.000Z,,,,,False,,Pixel 7,,
,,,,,,,,,,,,5G,,Pixel 7,,,,,,,,,app_launch,,False,,27/10/2023 01:47:32,,1715652495058,,,False,245e65d5-abae-46b6-81da-129ea92e185e,,"-66.0986,-80.2852",Android 12
True,,,4faa5294-8961-464c-bbbb-835c23a8bb43,,2866806981521,app_launch,,,,2G,,,,,06/14/2023 11:42:13,,,,,iOS 16,,,,,,,,,,,,False,,OnePlus 10,"75.5243,-109.5130",
,,,,Android 13,9705430243203,,"-8.8940,-0.2431",,True,WiFi,,,,,,,Xiaomi Mi 11,,,,,,,SIM switch,,,04/23/2023 16:08:31,,,,,False,,,,
True,location_change,,a93669dc-87e2-4a37-9cd7-78139e4d04f5,,,,,,,2G,,,,Oppo F21,2023-06-02T11:39:07.000Z,,,,Android 11,,,,,,,"-62.0366,-72.0688",,,,,2755879910747,False,,,,
True,,,,iOS 15,,,,,,,,,2482224502520,Oppo F21,,,,,,,,WiFi,,,,,,1696998201,,,,False,75b75186-bbf4-4579-8241-f0e37da1dd4b,,"55.7297,37.9007",
