destination_domain,connection_time,session_duration,bytes_sent,user_id,event_timestamp,msisdn,protocol,server_port,host,port,is_fraud,encrypted_tunnel,url,service_protocol,destination_ip,vpn_usage,is_vpn,customer_id,access_time,remote_ip,upstream_data,domain,server_ip,tx_bytes,rx_bytes,time_spent,timestamp,remote_port,downstream_data,subscriber_id,duration,dest_port,bytes_received,vpn_detected,ip_dst,upload_bytes,download_bytes,transport_protocol,conn_protocol
,,,,2880750977747,1700379289,,UDP,,youtube.com,,False,True,,,113.97.71.18,,,,,,,,,,,259,,,58901,,,47169,,,,5051,,,
zoom.us,,,1752,,,1337815634119,,,,,False,True,,HTTPS,,,,,,,,,34.7.88.25,,,,2023-08-30 22:30:51,,,,3422,53788,,,,,77994,,
,14/03/2023 15:06:55,,,,,5815176936763,,55534,,,False,,,HTTPS,113.124.20.68,False,,,,,,instagram.com,,,,,,,11693,,65,,,,,1327,,,
instagram.com,,2211,,,,,,,,,False,,,,,,,,11/10/2023 03:12:17,143.120.98.60,,,,,,,,64016,,9794878400107,,,86429,True,,7615,,HTTP,
twitter.com,1717,,,,,8974716639032,,,,15421,False,,,,,,True,,2023-01-23 03:48:06,,,,,,14445,,,,,,,,,,202.14.248.59,5346,,,DNS
,,,,,,7812582896621,HTTP,,,,False,False,,,,,,,1689031678,,,zoom.us,250.138.103.171,,,3489,,45365,,,,,,,,6862,45043,,
,,,,,,,,,,,False,True,zoom.us,,,,,,,,1615,,152.76.2.213,,,2176,2023-06-17T15:48:37.000Z,,,5360451177066,,2626,31534,,,,,,
,12/03/2023 14:45:31,,,,,,HTTP,,instagram.com,21818,False,True,,,181.0.36.197,,,,,,8897,,,,,1106,,,,9158096421452,,,,,,,27161,,
,,,,,,,,58847,,,False,,,,,,,2179848448438,,,7422,instagram.com,30.244.107.115,,,,15/10/2023 07:27:12,,69043,,260,,,False,,,,HTTPS,
,2023-03-26 10:02:48,,,,,2920180867499,UDP,,,,False,,,,224.104.11.150,,True,,,,,netflix.com,,361,,,,44722,,,1721,,,,,,8260,,
,1169,,,,,5573235081934,,,facebook.com,,False,,,,,,,,,,,,13.75.180.145,,,,,10903,90824,,,,,True,,2883,,UDP,
,,,,,2023-10-04T05:55:11.000Z,,,,facebook.com,,False,,,TCP,,,,,,7.207.255.74,5437,,,,,,,,38749,8887161612922,2238,60806,,False,,,,,
,07/02/2023 03:22:01,,,,,8843556742089,,,,35286,False,False,,TCP,,,,,,,5216,fileshare.cc,,,,,,,,,1616,,67060,,,,,,
,3554,,,,08/01/2023 16:06:39,,,39187,netflix.com,,False,,,,,11,,8816358604325,,,5505,,,,77431,,,,,,,,,,249.217.212.71,,,,UDP
fileshare.cc,2818,,,,14/10/2023 16:52:25,,,,,,False,,,,40.134.153.241,,True,,,,,,,476,,,,,,9690024142132,,43642,36345,,,,,HTTPS,
,3140,,,,,9110271274769,TCP,34709,,,False,,netflix.com,,,,,,,,,,,,,,,,,,,,21916,False,93.214.182.24,1558,,,
,25/03/2023 03:43:44,1965,,,,,UDP,,,,False,False,,,,,,6984658946241,,213.96.58.213,5950,netflix.com,,,,,,,57935,,,5007,,,,,,,
,,3091,,,,,,,,,False,True,,HTTP,28.16.30.240,,,,1675883464,,,,,,,,,,,2966167436312,,,26932,,,2038,,,
,2023-05-25T06:15:14.000Z,,6958,,,,,,fileshare.cc,,False,,,TCP,,,,,,26.109.243.187,,,,,,,,,,4370328747620,1454,12133,29835,False,,,,,
,18/12/2023 16:09:50,,1733,,,6487835082067,,,twitter.com,52589,False,,,,,,True,,,,,,,,68516,2762,,,,,,,,,253.219.96.35,,,,HTTP
,,,1780,,,,,62269,facebook.com,,False,True,,HTTPS,206.204.182.243,,,,,,,,,,,604,2023-05-23T21:11:13.000Z,,,9782027865461,,,,,,,64148,,
flipkart.com,3494,,7541,,,9198202356262,,57680,,,False,False,,HTTPS,,,,,,,,,139.175.9.16,,,,1681449077,,,,,,23192,,,,,,
,1694448069,,,,,,,,,2957,False,,snapchat.com,,,False,,,,,,,,5601,,3040,,,,5631655730110,,,,,,,56128,HTTP,
,,,,,,,,,snapchat.com,64604,False,,,,,False,,,1674213412,,8011,,,,,,,,,6736093822755,2346,,,,108.136.10.240,,88498,,DNS
,21/10/2023 14:38:14,,,,,,,,snapchat.com,,False,,,,,,False,,,,,,24.48.172.139,,,,,,39319,6227179344868,3259,52507,,,,4955,,HTTPS,
facebook.com,2463,,,,,,,,,,False,,,,,,,,,,,,106.163.32.104,3917,,,17/03/2023 08:45:06,,,9136232606405,,17494,25164,False,,,,UDP,
instagram.com,,,,,,9550087921246,,58047,,,False,,,UDP,222.32.208.186,,,,,,1986,,,,,,2023-01-11 02:00:51,,76086,,2339,,,False,,,,,
,08/14/2023 14:52:06,594,6035,,,,,,,,False,,snapchat.com,HTTP,137.191.57.162,,,5831709030313,,,,,,,,,,31121,,,,,,True,,,2772,,
,02/16/2023 08:34:22,1692,,,,,HTTPS,17960,,,False,,zoom.us,,,False,,,,42.224.162.208,,,,5461,13169,,,,,6292497217526,,,,,,,,,
,,,,,,2945973369067,,,,,False,,,UDP,176.210.163.231,,False,,,,,netflix.com,,4626,,,2023-03-22T09:05:16.000Z,48181,,,3387,,,,,,54338,,
youtube.com,2923,,,8544616878959,,,,,,,False,False,,HTTPS,,,,,,,,,,,,,04/11/2023 09:28:19,60837,,,,,64781,,44.60.7.222,4371,,,
,391,,,,1688917402,,DNS,,,,False,False,,,,,,,,,863,,35.165.203.108,,,,,,,5371878685151,,46430,,,,,30791,,
,1694328656,3420,5917,9861247102691,,,,,,,False,,netflix.com,,,,False,,,182.221.72.133,,,,,,,,2895,,,,,,,,,37093,,HTTPS
facebook.com,,,2435,,1680551300,,,,,,False,,,DNS,,,,5041798589739,,,,,,,,2020,,23365,,,,,,False,,,12275,,
instagram.com,,,7433,,,,,,,17651,True,,,TCP,,True,,,,,,,21.235.245.232,,,180,2023-07-11 21:29:36,,95895,7932601162856,,,,,,,,,
,2472,,,,,,,,,28336,False,False,,,,,,1361160313732,,,,amazon.in,193.78.61.152,,,,1681691156,,,,,,,,,1584,67204,HTTP,
,,,4931,4945685265538,1701130125,,,,twitter.com,,False,True,,,135.42.148.239,,,,,,,,,,,,,59455,68572,,524,,,,,,,HTTP,
,3570,,3468,,2023-04-04 14:18:25,4158789012501,,29488,,,False,,,,,False,,,,,,youtube.com,181.152.160.232,,,,,,,,,,97924,,,,,,HTTP
,,,,2538898192425,2023-03-06 04:55:09,,,,,,False,,,,,,False,,,,,zoom.us,,3137,60752,3516,,,,,,9513,,,5.96.13.107,,,HTTPS,
,,3346,,,1677086829,1138872828567,,,,,False,,amazon.in,DNS,,False,,,,,3809,,,,69256,,,33644,,,,,,,189.148.18.249,,,,
,,,,,,7049329325094,,,,,False,,zoom.us,,,,,,,176.173.239.67,,,,,,,2023-08-13T08:27:02.000Z,47383,21247,,2758,,,False,,5912,,HTTPS,
netflix.com,,,,,,,DNS,,,,False,,,,229.16.32.172,,,,14/05/2023 12:59:58,,,,,5830,,1057,,40473,73020,7309384828135,,,,True,,,,,
,,,117,4615807851864,07/05/2023 05:43:02,,UDP,,,9030,False,,flipkart.com,,,True,,,,,,,,,,,,,,,1703,,,,128.50.78.186,,62094,,
fileshare.cc,,,,,,,,,,,False,False,,HTTPS,,,,7363776586236,16/01/2023 16:06:49,,,,133.35.43.173,2483,7587,3110,,,,,,64353,,,,,,,
,01/19/2023 19:34:02,,,,,,,,,,False,,,,,,False,2483058784691,,190.64.145.109,,amazon.in,,,31642,656,,,,,,36162,,,,8856,,HTTP,
,2023-05-01T21:10:30.000Z,,,6963360859073,,,UDP,,twitter.com,53418,False,,,,,False,,,,60.179.153.145,,,,1734,,,,,76342,,2129,,,,,,,,
,,,,,,8084661321711,,,,,False,,,HTTPS,,True,,,,,,amazon.in,,,16968,592,2023-10-29T20:21:05.000Z,62117,,,,,,,150.255.216.225,7952,,,
,3356,,,,,,HTTP,,,58606,False,,,,,,,,,,44,facebook.com,,,,,,,,7533150956183,,,45708,True,,,,,
,,,,,1689649116,,,,,,False,,instagram.com,,246.226.142.45,,True,8205338451787,,,,,,1405,,508,,,,,,,,,,,81104,HTTP,
netflix.com,,749,,9645962370128,,,,64212,,,False,,,UDP,,,True,,,,,,,1478,,,1673506358,,,,,,53392,,221.162.195.131,,,,
,27/01/2023 07:22:29,,,3129872141056,,,,30463,,,False,True,snapchat.com,TCP,,,,,,,315,,,,,1670,,,76840,,,,,,127.197.58.137,,,,
,1558,,,,1674325931,,,,,,False,True,snapchat.com,HTTP,,,,8948073858341,,,,,,,,,,,,,,31601,,,249.85.0.30,3495,66899,,
,,2756,,8965909147462,05/20/2023 08:57:14,,,135,,,False,,,,246.168.8.68,,False,,,,9116,instagram.com,,,,,,,92192,,,,,,,,,TCP,
,,,,7517452637333,2023-04-09 16:11:11,,,,,,False,,,,,11,,,,195.143.183.98,,zoom.us,,,,2023,,40203,,,,,92290,,,612,,,UDP
snapchat.com,,,,,,4372727557046,,,,61806,False,,,HTTP,144.232.1.218,,,,2023-12-14T00:50:30.000Z,,,,,,,,,,47388,,1667,,,True,,8501,,,
,1013,,3915,,03/26/2023 11:59:12,4462817314386,,,youtube.com,,False,,,HTTP,,,,,,,,,,,,,,38833,,,,,7144,True,25.14.245.221,,,,
,,,,8777337032107,2023-01-29T10:58:34.000Z,,HTTPS,,,26325,False,,,,,,,,,,183,amazon.in,,,,2456,,,,,,,60854,True,174.28.26.150,,,,
netflix.com,1693847176,,,,,8406050011954,HTTP,,,28564,False,,,,,,False,,,,,,,,,,,,,,2217,,,,205.22.30.65,2425,79089,,
,,2617,,6826949548184,,,,,,,False,,,UDP,,,False,,10/24/2023 20:36:39,,,snapchat.com,85.83.53.232,,,,,,,,,,27946,,,3782,,,
,,,362,,,,,,fileshare.cc,17171,False,,,,,,True,,,,,,,,,,11/20/2023 21:19:27,,,4420685506096,1008,,,,51.101.145.89,,34323,,HTTP
,1205,,,,,,,,twitter.com,,False,,,,,True,,3538834596889,08/03/2023 06:54:16,,,,96.162.219.125,,82514,,,,,,,50010,,,,5378,,,UDP
,1741,,,,,,,,,,False,,snapchat.com,,,,,,,,,,,9371,49044,,09/11/2023 17:14:56,,,9502723175120,,29628,,True,236.18.106.112,,,HTTPS,
,,,,,,,,32884,,,False,True,,,,,,6577004481387,2023-05-20 13:55:18,,,netflix.com,68.38.183.42,1178,71578,933,,,,,,,,,,,,TCP,
,2859,,,,,,,20518,zoom.us,,False,,,,,True,,,1682561308,,,,,7197,73206,,,,,5004616792077,,,,,202.239.236.174,,,,HTTPS
,2023-06-19T20:41:13.000Z,,,,,3702132008339,,,snapchat.com,,False,,,,101.195.104.200,True,,,,,5001,,,,,1850,,25326,13682,,,,,,,,,TCP,
netflix.com,,1594,,2011270080242,,,,,,,False,,,,,False,,,2023-07-08 18:52:44,,,,,,,,,8464,26968,,,,,,233.210.200.80,3392,,,HTTPS
,,,2879,,1697718150,,,,flipkart.com,55224,False,,,HTTP,189.46.147.233,,,,,,,,,,23547,3373,,,,6787579484214,,,,False,,,,,
,3056,,3195,2345908455824,02/23/2023 18:21:52,,,,,,False,True,,,,,,,,,,amazon.in,,,,,,,,,,41869,,,,,1417,,HTTPS
,,,,,,1317133924870,,,,,False,,,UDP,190.200.86.39,,,,,,574,facebook.com,,,,729,07/11/2023 03:39:34,735,,,,,,True,,,69779,,
,2023-04-13 03:19:38,,,,,5200086127160,UDP,,,57822,False,,,,,,True,,,,,,,,,181,,,,,,,,,4.172.98.32,1774,42304,,
flipkart.com,418,,,,,6564791525835,,,,14324,False,False,,,169.142.188.22,,,,,,,,,,,,07/01/2023 14:10:11,,,,,,12428,,,9335,,,DNS
,,,,,,,,,facebook.com,32685,False,,,,,,,5088865953120,2023-01-11 22:26:26,,,,110.124.40.30,9808,58170,,,,,,2630,,,False,,,,,UDP
,24/09/2023 11:42:37,712,,,,7712487159136,,65013,,,False,,,,17.251.35.98,,,,,,,flipkart.com,,,,,,,,,,,10255,False,,3358,,,UDP
flipkart.com,,1230,,,,8006636052428,,24997,,,False,,,,,False,,,1689208589,,2513,,,,23039,,,,,,,,,,,,,TCP,
amazon.in,08/01/2023 14:22:07,3126,4192,8118871587108,,,,,,,False,,,DNS,,,False,,,,,,165.36.209.19,,,,,,,,,8158,98520,,,,,,
zoom.us,2401,,1326,,12/15/2023 05:21:55,9012714333284,HTTPS,,,,False,,,,244.82.6.59,,True,,,,,,,,,,,42232,,,,,,,,,24759,,
,1672792672,812,,,,6418955981027,,,,11183,False,True,fileshare.cc,,,,,,,,8244,,,,,,,,,,,,,,199.213.213.147,,59079,,UDP
,2023-02-02 12:27:26,,,,,,,,,,False,False,snapchat.com,DNS,,,,,,,8567,,125.51.4.31,,,,,,,5866733449671,172,,49249,,,,,,
,2533,,,,,7266251220910,,18316,flipkart.com,,False,,,UDP,,False,,,,103.71.13.62,,,,7795,86547,,,,,,,,,,,,,,
netflix.com,1913,,,,31/05/2023 22:06:23,,DNS,,,,False,,,,,True,,7772022157387,,,,,225.16.65.254,7321,63208,,,19750,,,,,,,,,,,
,3216,,,3167543727712,2023-12-07T04:56:33.000Z,,,24708,,,False,False,,,178.170.114.33,,,,,,,flipkart.com,,,,,,,29311,,,,,,,7169,,HTTPS,
twitter.com,1216,,8199,8455976680119,,,UDP,,,,False,True,,,,,,,,,,,,,,,,55861,,,,,,,,,19333,,
,2023-04-18 08:11:40,,,,,,,,,,False,,,HTTPS,,True,,3685785404947,,187.200.153.81,6417,netflix.com,,,95267,1427,,35910,,,,,,,,,,,
,18/04/2023 07:56:31,394,,,,,,,,,False,,,UDP,,,False,,,220.52.75.192,,fileshare.cc,,7773,6887,,,27992,,3550769128884,,,,,,,,,
,2347,,,,,,,,,,False,,,,31.59.42.62,True,,,,,,flipkart.com,,,97705,,11/29/2023 13:54:42,43830,,9159483223504,,,,,,7866,,,
,,,4216,,,,,,,,False,True,,DNS,,,,3184642419398,2023-04-17 23:58:41,178.92.2.228,,netflix.com,,,4598,661,,,,,,,,,,,,,
,,,,,,9983088208087,,,,14159,False,,,,,,True,,,37.153.110.68,,,,,50050,2549,2023-04-18 03:36:17,,,,,,,,,9018,,,HTTP
zoom.us,600,,,,,8631245424492,,5832,,,False,,,HTTP,,,,,2023-07-14T00:56:36.000Z,,,,,,12848,,,,,,,,,True,32.56.208.33,3708,,,
,585,,4390,,,,,45001,,,False,,twitter.com,,,,,,,,,,,,,,,,,7853702106696,,,95092,False,218.206.244.65,,,,UDP
,44,,,,,8152433353995,,,,,False,,youtube.com,,,,False,,2023-06-10 03:16:54,242.47.84.29,,,,6956,,,,18734,,,,,,,,,95797,,HTTPS
twitter.com,,3485,1941,,,4076163246115,,,,,False,,,,,,,,,,,,,,63334,,08/02/2023 13:21:50,63553,,,,,,11,14.216.253.194,,,,UDP
,,,,,,,,,,33707,False,,amazon.in,,,,False,2882715633429,,,,,26.220.251.101,3714,,,03/01/2023 12:43:58,,49071,,1995,,,,,,,,HTTPS
,,,2097,4333369927023,26/05/2023 01:27:56,,,,,,False,,amazon.in,,85.16.82.101,,,,,,,,,,,2004,,,52422,,,62895,,False,,,,,HTTP
,1758,,,,,,UDP,,amazon.in,,False,True,,,,,,,2023-05-25 17:41:31,,,,,1698,,,,,,6091598659060,,56635,65851,,40.95.127.143,,,,
amazon.in,,1103,,,,,,,,4021,True,,,,,True,,,,,,,180.118.113.172,,32380,,1676492478,,,4511635987972,,,,,,5761,,,TCP
,2023-02-27 03:31:39,1131,,,,,,,,38595,False,,twitter.com,,,,True,,,34.169.184.185,6302,,,,13951,,,,,6352964981711,,,,,,,,HTTP,
,,,,,08/03/2023 20:02:34,,,4438,,,False,,,,,False,,,,,,twitter.com,,,,2064,,,,4372098361392,,,,,230.187.229.60,2745,91328,,DNS
,,,,,23/03/2023 20:49:19,1060920101084,,,,,False,,,,226.233.132.155,,,,,,,snapchat.com,,3912,,918,,19423,83845,,,,,False,,,,DNS,
,3055,,4226,,,,,35219,,,False,,,,,,,,2023-06-16 02:05:05,,,instagram.com,,,,,,,83149,6186651821617,,,,True,248.143.90.131,,,,DNS
zoom.us,770,,,,24/08/2023 06:44:11,,,,,,False,,,,,False,,,,,,,242.92.144.10,,59650,,,,,4193290837979,,58016,,,,1190,,HTTPS,
,,,,3509410476693,2023-11-18 21:49:55,,HTTPS,,,49786,True,,fileshare.cc,,,True,,,,,,,,,,,,,,,1260,,,,28.173.43.103,2541,71251,,
flipkart.com,,348,,4974076743881,2023-12-17 14:00:29,,HTTP,,,,False,,,,,,,,,,,,,9914,56191,,,,,,,40351,,True,29.114.52.144,,,,
,2025,,6792,,,,,,,,False,,,,,,,6631331720401,,29.218.142.74,,flipkart.com,,,,,,65194,,,,,83450,True,,,,,HTTPS
,,3391,,,13/10/2023 17:15:18,,HTTPS,,,,False,,,,,,,,,,2267,youtube.com,90.184.71.150,,,,,,,7373805145938,,54740,91207,False,,,,,
,,,,,,,,,,,False,,,TCP,,,,5308191471513,,,,amazon.in,,,,,2023-02-09T00:27:15.000Z,47354,22761,,639,,,True,47.240.71.153,536,,,
snapchat.com,2023-07-20T06:41:17.000Z,,,,,,,,,,False,,,,,,,4848531201747,,,,,210.239.244.160,3200,,,,,,,1522,26549,,False,,,13693,,UDP
,,,,1788404799017,,,,,,,False,,,UDP,,True,,,2023-10-16 17:36:53,242.158.4.182,,fileshare.cc,,,,,,,12773,,1601,62832,,,,2132,,,
,,,6360,,15/12/2023 23:49:09,4796254600351,,,,,False,,,,,,,,,129.174.229.67,,netflix.com,,,,2920,,,,,,23614,80014,True,,,,,
,,,,2198989394630,,,UDP,,instagram.com,,False,,,,,,True,,05/24/2023 20:59:24,,5965,,,,,2330,,50014,,,,,,,46.235.132.242,,52561,,
,,,,,,,DNS,22868,,,False,,snapchat.com,,,,,2854794768473,,,,,19.114.198.236,,,,29/05/2023 13:40:59,,,,1905,,52038,True,,2963,,,
,,,,,,4756551125138,,13861,,,False,,snapchat.com,,,,,,2023-06-13 20:41:15,,,,,,53103,,,,,,2604,,,False,16.185.220.242,2332,,HTTPS,
,,3374,,,,,,43776,,,False,False,,,,,,,,,,instagram.com,147.199.5.101,,,,1696206061,,60127,9364369890040,,,,,,5195,,,UDP
,,,,,,,TCP,,,,False,False,instagram.com,,,,,3923903716935,,,,,,,,,04/11/2023 13:44:47,58764,,,2658,,,,,6793,46175,,
,,,,,2023-12-26 22:35:13,,,,,,False,False,youtube.com,DNS,,,,,,27.45.8.210,,,,544,,1820,,,55144,5984885533202,,49149,,,,,,,
,1604,,,6408499840531,,,HTTPS,,,,False,,,,,,False,,,,,,7.78.191.162,,,,,62860,75750,,,,,,,6454,,,
fileshare.cc,,,,,1676575560,,UDP,,,,False,,,,,,False,,,,5877,,,,,2599,,,,2637257693391,,1658,,,152.78.14.40,,85537,,
,,,6889,,,,TCP,,youtube.com,,False,,,,,False,,3491540922417,,,,,,,41112,,25/05/2023 09:32:20,,,,2563,,,,217.185.106.200,,,,
,,,,,,,,13058,,,False,,,,,False,,,,57.42.64.137,,fileshare.cc,,,,,06/07/2023 04:10:45,,52431,4801700378123,2671,,,,,8133,,HTTP,
,,,,,,6608436551606,,,amazon.in,,False,,,,146.180.191.32,,False,,,,,,,8701,3934,1679,2023-11-15T03:54:57.000Z,,,,,,,,,,,DNS,
,,,1235,6788399591530,,,,,instagram.com,,False,,,,,False,,,2023-04-20T16:56:37.000Z,144.33.197.145,,,,,,,,,84717,,2490,34555,,,,,,,DNS
,,,276,6749249367158,30/10/2023 13:56:21,,,63364,,,False,,,,,,,,,,,,,,12477,,,,,,161,,,False,5.2.236.145,,,DNS,
,2966,,,,,7579215912481,,,,47465,False,,,,,True,,,,,,,3.71.53.165,6053,70468,,2023-11-13 03:44:26,,,,,,,,,,,UDP,
,1081,,,3221013064716,,,,63987,,,False,True,,,,,,,,172.62.123.244,,amazon.in,,,,,,,,,,,,,,1366,31778,HTTPS,
,,770,,6514130093401,,,,,,,False,,,,34.112.186.197,,True,,09/06/2023 16:31:49,,,twitter.com,,6941,,,,56876,,,,,40268,,,,,UDP,
,,,,,,,HTTPS,,,,False,,netflix.com,,111.170.27.225,,False,,,,,,,3113,,1731,01/07/2023 15:42:34,,77873,2479832288655,,,,,,,,,
amazon.in,1180,,,,,,HTTP,,,13342,False,,,,,False,,,,,,,,,,,1699953226,,,4982617772862,,,91822,,188.137.253.105,1554,,,
netflix.com,,3355,4772,,,,,32002,,,False,True,,,219.4.180.242,,,1366506971834,,,,,,,68858,,2023-04-01 09:36:21,,,,,,,,,,,HTTPS,
,3049,,,,2023-05-19 18:54:26,2982060211665,,,netflix.com,,False,,,,,,False,,,220.112.72.182,,,,6199,,,,16015,,,,,35913,,,,,,HTTPS
,667,,,,,,,,facebook.com,,False,,,,,,True,8624095065007,,,,,3.255.75.238,,,,,34288,,,,,38640,,,4732,,,DNS
,,,6933,9834142182778,07/12/2023 20:24:58,,,,youtube.com,,False,,,,,,,,,,,,,,,,,2107,12873,,2780,,,False,37.100.221.41,,,,HTTP
twitter.com,,2290,,,,,,,,,False,,,,,False,,7610742246032,12/08/2023 03:29:48,81.183.239.181,6906,,,,,,,,18436,,,27559,,,,,,,
,2023-05-19 23:39:41,,,,,,,,,,False,,,,,True,,,,,,instagram.com,211.148.246.169,8468,97058,,,,,1962436282352,218,7959,,,,,,DNS,
,2023-05-07 07:26:17,,4274,,,,UDP,,,,False,,,,,True,,2703039670124,,,,,130.227.200.28,,,,,,,,3448,19656,,,,,89312,,
amazon.in,2665,,,,,,,,,,False,False,,,38.14.145.234,,,,1689546268,,7292,,,,,,,,,7881719503094,,,46504,,,,,,
youtube.com,1701667905,2153,,,,,DNS,,,,True,,,,,,False,,,166.247.192.241,,,,,,,,11822,76126,5896864181648,,,,,,5319,,,
,,2862,,,,,,,,,False,,,,,,,,,,,facebook.com,217.37.226.191,,,,2023-02-02T02:15:16.000Z,,,8391524125510,,,75216,True,,2192,,,UDP
snapchat.com,,,9163,,,,HTTPS,,,,False,,,,,False,,,1672731328,,,,19.174.94.254,,,,,,,3473085156735,1461,13598,,,,,8812,,
,1078,,538,,,,TCP,,,,False,,,,,,True,7868732383134,,,,netflix.com,20.123.159.204,,,,2023-12-27 13:01:51,,,,,35779,,,,,34204,,
,,,,3280398285847,,,,,,55695,False,True,fileshare.cc,,,,,,2023-05-19 01:31:11,,,,,3224,,,,,,,227,,49737,,58.179.220.244,,,,
,,,,,30/01/2023 08:40:17,,,,,16379,False,,youtube.com,,59.211.23.7,,,,,,726,,,,,,,,78969,8680875238641,1797,,,True,,,,TCP,
,,,,,,6324527366364,,26925,,,False,True,,DNS,,,,,,,2256,zoom.us,,,,322,07/07/2023 20:04:33,,,,,,,,69.163.53.27,,68297,,
,,,5009,7758510028851,,,HTTPS,,,2911,False,,facebook.com,,,,False,,2023-06-03 03:04:34,,,,99.253.9.195,,,1766,,,45597,,,,,,,,,,
,1679732576,,,5576368884009,,,HTTP,,,50551,False,True,zoom.us,,,,,,,,5936,,4.143.140.43,,32845,159,,,,,,,,,,,,,
,,,,,,,,,,50200,True,,facebook.com,,,,True,8186415912609,2023-01-30 21:06:05,,,,142.160.32.225,2868,,,,,,,522,,81005,,,,,HTTP,
youtube.com,,,,,,,,44632,,,False,,,,,,,2921352458726,,,9954,,,,,,1675947445,,,,587,,43917,False,61.104.166.190,,,,HTTPS
,2023-07-13 21:12:53,,,,,,DNS,,,,False,,,,,,False,,,167.40.39.114,,netflix.com,,,,,,,79584,4783608231339,2208,65393,,,,8656,,,
twitter.com,1004,,6688,,,,,,,,False,False,,,,,,,,235.185.247.117,,,,,,,,,,8215030635219,,27450,,,,,87291,UDP,
,,1730,,8362092729472,1684161689,,,,,,False,,youtube.com,DNS,9.220.12.85,,,,,,,,,6601,,,,8676,,,,,31655,True,,,,,
,,,,3369533945529,,,,,,,False,False,,,,,,,,2.189.232.194,,youtube.com,,4881,,3167,2023-04-04T21:27:54.000Z,11582,6339,,,,,,,,,DNS,
zoom.us,,,,,,,,9241,,,False,,,,,,,,,,9814,,74.132.54.118,,,,1684671184,,70766,6064275615007,3092,,,-9,,,,,DNS
instagram.com,,,,,2023-03-12 10:08:17,2525843209297,DNS,21977,,,False,False,,,,,,,,,,,191.113.38.167,5167,5037,,,,,,304,,,,,,,,
zoom.us,2818,,,4293440488852,,,,,,,False,False,,,,,,,12/09/2023 10:17:20,,,,23.109.1.222,6240,,,,,,,,36552,,,,,30774,,
,17/08/2023 11:50:50,,,,,,,,,,False,,amazon.in,,,,,,,,6760,,119.163.58.177,,,3539,,46192,,8379987635613,,,3806,True,,,,,HTTPS
,2023-04-23 12:22:23,,,,,,,,facebook.com,,False,,,,,False,,9539547398207,,,,,57.85.105.56,355,,82,,40194,11839,,,,,,,,,UDP,
,,2819,,8272803422860,,,,,,,False,,,,,,True,,21/04/2023 20:07:56,,4473,,,,,,,,,,,18553,,,,,49536,UDP,
,,,,6694202236235,,,,,,28150,False,,facebook.com,HTTPS,,,False,,,,,,,8746,,,2023-08-06 18:39:15,,,,1980,,,,52.51.135.241,,50133,,
,2321,,,,,3526868569549,,,,,True,,,,,,False,,2023-11-19 03:02:42,,,twitter.com,222.250.127.42,975,,,,,,,,40403,33043,,,,,DNS,
netflix.com,1703452758,2565,,8486579156943,,,,,,,False,True,,,,,,,,,7992,,42.62.85.101,,71717,,,63696,,,,,,,,,,,HTTPS
,19/06/2023 04:55:39,769,,,,,,,twitter.com,,False,False,,,122.5.162.213,,,4704249864341,,,1547,,,,,,,,43399,,,30835,,,,,,,TCP
zoom.us,3307,,,,,,,50593,,,False,,,,,,True,2362374742172,,68.52.64.196,7766,,,,360,,2023-10-31 05:32:58,,,,,,,,,,,DNS,
,,,,,,,DNS,54962,,,False,False,youtube.com,,,,,,2023-06-17T11:00:56.000Z,,,,,,36413,,,,,9300732291516,2480,,,,101.193.197.242,2731,,,
,,,,7726739055643,2023-07-11 06:31:02,,,,zoom.us,59706,False,,,,135.99.2.158,,,,,,559,,,,84115,54,,,,,,,,True,,,,,HTTP
,,,5195,4112718260768,,,,,,,False,,youtube.com,UDP,,,False,,,,,,164.31.160.49,,,3021,1678311055,18185,,,,,22189,,,,,,
,,,,,,8200536147308,,,,,False,,,,90.60.174.238,True,,,,,,facebook.com,,,77493,,2023-03-30 23:07:50,,,,371,45633,,,,1425,,,HTTPS
,,2007,,,02/04/2023 10:09:24,,,19329,,,False,True,,HTTPS,58.96.139.102,,,6049618450178,,,5967,snapchat.com,,,,,,,,,,,84135,,,,,,
,139,,,,,,,21168,,,False,,youtube.com,HTTPS,,,,,2023-08-28 09:29:49,162.95.243.71,1723,,,,,,,,,4836514815382,,,1045,False,,,,,
,08/31/2023 08:52:07,,,,,,,,instagram.com,,False,True,,DNS,124.205.153.20,,,,,,,,,9471,3752,,,57504,,8025410956184,1745,,,,,,,,
,,2275,,,,,,,zoom.us,13325,False,False,,,,,,,01/01/2023 23:58:45,,6136,,,,45192,,,,,9101018459094,,,,,78.157.41.94,,,,UDP
,,317,,,,7099161323928,,,,,False,,,,,,False,,2023-09-08 21:21:04,,,zoom.us,46.120.188.185,2272,,,,,5809,,,,,,,,,,DNS
,,,,,,8005794071081,,,flipkart.com,,False,,,,,,,,2023-12-16 18:50:09,89.51.207.6,6591,,,,7154,,,8438,,,48,,,False,,,,HTTPS,
,,,,,12/29/2023 21:29:12,,,,zoom.us,2612,False,,,HTTPS,,,,6927084747403,,158.232.222.24,,,,6060,,206,,,,,,,44241,True,,,,,
,,,,,,4080559394853,UDP,30018,,,False,False,netflix.com,,,,,,,163.252.220.140,8587,,,,,,2023-02-13 19:28:41,,,,3420,,5336,,,,,,
